"Time (ms)","Recording (a.u.)"
1.654229327E1,-1.620427333E-2
1.656312739E1,-1.507476345E-2
1.658396151E1,-1.379510295E-2
1.660479564E1,-1.239907369E-2
1.662562976E1,-1.095911954E-2
1.664646388E1,-9.443824179E-3
1.666729800E1,-7.796598598E-3
1.668813213E1,-6.066619419E-3
1.670896625E1,-4.310759716E-3
1.672980037E1,-2.527423669E-3
1.675063449E1,-6.628129631E-4
1.677146862E1,1.228676876E-3
1.679230274E1,3.042852506E-3
1.681313686E1,4.806381185E-3
1.683397098E1,6.493139081E-3
1.685480511E1,8.095964789E-3
1.687563923E1,9.634528309E-3
1.689647335E1,1.101677399E-2
1.691730747E1,1.224090345E-2
1.693814160E1,1.338801626E-2
1.695897572E1,1.449044608E-2
1.697980984E1,1.551875100E-2
1.700064396E1,1.644636877E-2
1.702147809E1,1.731491461E-2
1.704231221E1,1.810884662E-2
1.706314633E1,1.884130016E-2
1.708398045E1,1.957002841E-2
1.710481458E1,2.024455927E-2
1.712564870E1,2.082320675E-2
1.714648282E1,2.129878290E-2
1.716731694E1,2.167043835E-2
1.718815107E1,2.192986384E-2
1.720898519E1,2.204553038E-2
1.722981931E1,2.200124599E-2
1.725065343E1,2.182162181E-2
1.727148756E1,2.150092833E-2
1.729232168E1,2.103366703E-2
1.731315580E1,2.047845535E-2
1.733398992E1,1.984843612E-2
1.735482405E1,1.902423240E-2
1.737565817E1,1.800322160E-2
1.739649229E1,1.689079776E-2
1.741732641E1,1.568956301E-2
1.743816054E1,1.440030616E-2
1.745899466E1,1.303849090E-2
1.747982878E1,1.155883260E-2
1.750066290E1,9.932634421E-3
1.752149703E1,8.212362416E-3
1.754233115E1,6.463132799E-3
1.756316527E1,4.680171143E-3
1.758399939E1,2.818284556E-3
1.760483352E1,8.920802502E-4
1.762566764E1,-1.061524847E-3
1.764650176E1,-3.015509108E-3
1.766733588E1,-4.968095105E-3
1.768817001E1,-6.870037876E-3
1.770900413E1,-8.682614192E-3
1.772983825E1,-1.038624533E-2
1.775067237E1,-1.190950908E-2
1.777150650E1,-1.326486841E-2
1.779234062E1,-1.446288172E-2
1.781317474E1,-1.545505784E-2
1.783400886E1,-1.625597477E-2
1.785484299E1,-1.690162905E-2
1.787567711E1,-1.735975780E-2
1.789651123E1,-1.760485210E-2
1.791734535E1,-1.765147410E-2
1.793817948E1,-1.758229546E-2
1.795901360E1,-1.738494448E-2
1.797984772E1,-1.695445739E-2
1.800068184E1,-1.631994173E-2
1.802151597E1,-1.549217012E-2
1.804235009E1,-1.442391612E-2
1.806318421E1,-1.313060336E-2
1.808401833E1,-1.159091853E-2
1.810485246E1,-9.863813408E-3
1.812568658E1,-8.030622266E-3
1.814652070E1,-6.136469543E-3
1.816735482E1,-4.245547112E-3
1.818818895E1,-2.265334129E-3
1.820902307E1,-2.348106646E-4
1.822985719E1,1.669144491E-3
1.825069131E1,3.471703734E-3
1.827152544E1,5.206402857E-3
1.829235956E1,6.865159608E-3
1.831319368E1,8.389461786E-3
1.833402780E1,9.718369693E-3
1.835486193E1,1.094304025E-2
1.837569605E1,1.206618734E-2
1.839653017E1,1.307998598E-2
1.841736429E1,1.399729121E-2
1.843819842E1,1.471915469E-2
1.845903254E1,1.526513509E-2
1.847986666E1,1.563365571E-2
1.850070078E1,1.585076749E-2
1.852153491E1,1.598924026E-2
1.854236903E1,1.600334421E-2
1.856320315E1,1.589891315E-2
1.858403727E1,1.570009999E-2
1.860487140E1,1.539166551E-2
1.862570552E1,1.494488120E-2
1.864653964E1,1.436039805E-2
1.866737376E1,1.364800707E-2
1.868820789E1,1.276068203E-2
1.870904201E1,1.167856343E-2
1.872987613E1,1.047045272E-2
1.875071025E1,9.194455110E-3
1.877154438E1,7.808860391E-3
1.879237850E1,6.321529858E-3
1.881321262E1,4.780789837E-3
1.883404674E1,3.245003987E-3
1.885488087E1,1.758205704E-3
1.887571499E1,2.574476239E-4
1.889654911E1,-1.304369420E-3
1.891738323E1,-2.874192782E-3
1.893821736E1,-4.346271511E-3
1.895905148E1,-5.701662973E-3
1.897988560E1,-6.983594969E-3
1.900071972E1,-8.246743120E-3
1.902155385E1,-9.500266053E-3
1.904238797E1,-1.066931058E-2
1.906322209E1,-1.175977476E-2
1.908405621E1,-1.275140978E-2
1.910489034E1,-1.364909858E-2
1.912572446E1,-1.456438284E-2
1.914655858E1,-1.548164710E-2
1.916739270E1,-1.634926349E-2
1.918822683E1,-1.714677736E-2
1.920906095E1,-1.794862747E-2
1.922989507E1,-1.875261590E-2
1.925072919E1,-1.943888329E-2
1.927156332E1,-2.003523707E-2
1.929239744E1,-2.058376186E-2
1.931323156E1,-2.103633247E-2
1.933406568E1,-2.136538923E-2
1.935489981E1,-2.155461162E-2
1.937573393E1,-2.164058015E-2
1.939656805E1,-2.164315432E-2
1.941740217E1,-2.151049301E-2
1.943823630E1,-2.128088288E-2
1.945907042E1,-2.096324041E-2
1.947990454E1,-2.050385997E-2
1.950073866E1,-1.995732449E-2
1.952157279E1,-1.929649711E-2
1.954240691E1,-1.842491888E-2
1.956324103E1,-1.742775552E-2
1.958407515E1,-1.635105908E-2
1.960490928E1,-1.517129317E-2
1.962574340E1,-1.389689557E-2
1.964657752E1,-1.250306517E-2
1.966741164E1,-1.100278925E-2
1.968824577E1,-9.412363172E-3
1.970907989E1,-7.698831148E-3
1.972991401E1,-5.924154539E-3
1.975074813E1,-4.172600340E-3
1.977158226E1,-2.416178351E-3
1.979241638E1,-6.083906046E-4
1.981325050E1,1.232250826E-3
1.983408462E1,3.044137033E-3
1.985491875E1,4.816271365E-3
1.987575287E1,6.527412217E-3
1.989658699E1,8.095091209E-3
1.991742111E1,9.553717449E-3
1.993825524E1,1.090661064E-2
1.995908936E1,1.211643219E-2
1.997992348E1,1.324989647E-2
2.000075760E1,1.427574363E-2
2.002159173E1,1.520951651E-2
2.004242585E1,1.611619256E-2
2.006325997E1,1.695414633E-2
2.008409409E1,1.777645759E-2
2.010492822E1,1.859542355E-2
2.012576234E1,1.928443834E-2
2.014659646E1,1.986353286E-2
2.016743058E1,2.041489631E-2
2.018826471E1,2.088669315E-2
2.020909883E1,2.120702155E-2
2.022993295E1,2.138796821E-2
2.025076707E1,2.144214883E-2
2.027160120E1,2.134959027E-2
2.029243532E1,2.113562636E-2
2.031326944E1,2.081915177E-2
2.033410356E1,2.037593350E-2
2.035493769E1,1.977397129E-2
2.037577181E1,1.904163882E-2
2.039660593E1,1.818284765E-2
2.041744005E1,1.722784340E-2
2.043827418E1,1.620696671E-2
2.045910830E1,1.500864886E-2
2.047994242E1,1.364969276E-2
2.050077654E1,1.224752981E-2
2.052161067E1,1.076216809E-2
2.054244479E1,9.162545204E-3
2.056327891E1,7.482383400E-3
2.058411303E1,5.743871909E-3
2.060494716E1,3.941206727E-3
2.062578128E1,2.105156891E-3
2.064661540E1,2.552079386E-4
2.066744952E1,-1.659353962E-3
2.068828365E1,-3.568831831E-3
2.070911777E1,-5.443937145E-3
2.072995189E1,-7.300497498E-3
2.075078601E1,-9.056448936E-3
2.077162014E1,-1.066485140E-2
2.079245426E1,-1.216067374E-2
2.081328838E1,-1.352100261E-2
2.083412250E1,-1.460844651E-2
2.085495663E1,-1.544441469E-2
2.087579075E1,-1.616617665E-2
2.089662487E1,-1.675601304E-2
2.091745899E1,-1.716713794E-2
2.093829312E1,-1.740734279E-2
2.095912724E1,-1.748937927E-2
2.097996136E1,-1.741372049E-2
2.100079548E1,-1.714231446E-2
2.102162961E1,-1.665216312E-2
2.104246373E1,-1.595135778E-2
2.106329785E1,-1.502759755E-2
2.108413197E1,-1.385669783E-2
2.110496610E1,-1.249649841E-2
2.112580022E1,-1.097448729E-2
2.114663434E1,-9.265283123E-3
2.116746846E1,-7.398493588E-3
2.118830259E1,-5.459398031E-3
2.120913671E1,-3.488003975E-3
2.122997083E1,-1.491402276E-3
2.125080495E1,4.595406645E-4
2.127163908E1,2.307649003E-3
2.129247320E1,4.082720727E-3
2.131330732E1,5.787749775E-3
2.133414144E1,7.380553987E-3
2.135497557E1,8.885309100E-3
2.137580969E1,1.032142527E-2
2.139664381E1,1.161204092E-2
2.141747793E1,1.271619089E-2
2.143831206E1,1.368517522E-2
2.145914618E1,1.451385394E-2
2.147998030E1,1.518393401E-2
2.150081442E1,1.566993818E-2
2.152164855E1,1.600302942E-2
2.154248267E1,1.625381224E-2
2.156331679E1,1.639681309E-2
2.158415091E1,1.644588262E-2
2.160498504E1,1.638101786E-2
2.162581916E1,1.615786180E-2
2.164665328E1,1.582447998E-2
2.166748740E1,1.536346413E-2
2.168832153E1,1.476253010E-2
2.170915565E1,1.400422305E-2
2.172998977E1,1.305245981E-2
2.175082389E1,1.195813157E-2
2.177165802E1,1.075727493E-2
2.179249214E1,9.441592731E-3
2.181332626E1,8.031724952E-3
2.183416038E1,6.585637107E-3
2.185499451E1,5.131039768E-3
2.187582863E1,3.610650543E-3
2.189666275E1,2.043125452E-3
2.191749687E1,5.431628088E-4
2.193833100E1,-9.253675235E-4
2.195916512E1,-2.426060848E-3
2.197999924E1,-3.890450811E-3
2.200083336E1,-5.255161785E-3
2.202166749E1,-6.579112262E-3
2.204250161E1,-7.887387648E-3
2.206333573E1,-9.080334567E-3
2.208416985E1,-1.010269485E-2
2.210500398E1,-1.106257457E-2
2.212583810E1,-1.205452997E-2
2.214667222E1,-1.300135162E-2
2.216750634E1,-1.386834495E-2
2.218834047E1,-1.472318452E-2
2.220917459E1,-1.560027339E-2
2.223000871E1,-1.642922685E-2
2.225084283E1,-1.722592488E-2
2.227167696E1,-1.799778081E-2
2.229251108E1,-1.866222173E-2
2.231334520E1,-1.922892034E-2
2.233417932E1,-1.973577403E-2
2.235501345E1,-2.019271255E-2
2.237584757E1,-2.053092606E-2
2.239668169E1,-2.069480345E-2
2.241751581E1,-2.073949389E-2
2.243834994E1,-2.068173140E-2
2.245918406E1,-2.056531422E-2
2.248001818E1,-2.036581002E-2
2.250085231E1,-2.002305910E-2
2.252168643E1,-1.956216991E-2
2.254252055E1,-1.897348836E-2
2.256335467E1,-1.825850829E-2
2.258418880E1,-1.739221253E-2
2.260502292E1,-1.638031751E-2
2.262585704E1,-1.527009625E-2
2.264669116E1,-1.402878389E-2
2.266752529E1,-1.268517040E-2
2.268835941E1,-1.127938274E-2
2.270919353E1,-9.791622870E-3
2.273002765E1,-8.192044683E-3
2.275086178E1,-6.483554840E-3
2.277169590E1,-4.759082105E-3
2.279253002E1,-2.999677556E-3
2.281336414E1,-1.150889206E-3
2.283419827E1,7.135004853E-4
2.285503239E1,2.507539000E-3
2.287586651E1,4.268700257E-3
2.289670063E1,6.063312292E-3
2.291753476E1,7.766262162E-3
2.293836888E1,9.277071804E-3
2.295920300E1,1.066448167E-2
2.298003712E1,1.196279004E-2
2.300087125E1,1.315402333E-2
2.302170537E1,1.425999589E-2
2.304253949E1,1.530646905E-2
2.306337361E1,1.627858169E-2
2.308420774E1,1.715218835E-2
2.310504186E1,1.798921824E-2
2.312587598E1,1.879430003E-2
2.314671010E1,1.951404102E-2
2.316754423E1,2.017428912E-2
2.318837835E1,2.078432590E-2
2.320921247E1,2.129979059E-2
2.323004659E1,2.167588286E-2
2.325088072E1,2.196580730E-2
2.327171484E1,2.215504833E-2
2.329254896E1,2.217122726E-2
2.331338308E1,2.203311771E-2
2.333421721E1,2.176803909E-2
2.335505133E1,2.140734345E-2
2.337588545E1,2.095519565E-2
2.339671957E1,2.035228908E-2
2.341755370E1,1.961338520E-2
2.343838782E1,1.875202730E-2
2.345922194E1,1.771168038E-2
2.348005606E1,1.655769721E-2
2.350089019E1,1.536384691E-2
2.352172431E1,1.403875649E-2
2.354255843E1,1.259474736E-2
2.356339255E1,1.107848343E-2
2.358422668E1,9.462302551E-3
2.360506080E1,7.814478129E-3
2.362589492E1,6.113984622E-3
2.364672904E1,4.313007928E-3
2.366756317E1,2.437768737E-3
2.368839729E1,4.912061850E-4
2.370923141E1,-1.484522596E-3
2.373006553E1,-3.428707132E-3
2.375089966E1,-5.317039322E-3
2.377173378E1,-7.117966190E-3
2.379256790E1,-8.827420883E-3
2.381340202E1,-1.045567915E-2
2.383423615E1,-1.193744782E-2
2.385507027E1,-1.321109943E-2
2.387590439E1,-1.426562667E-2
2.389673851E1,-1.514123194E-2
2.391757264E1,-1.586395875E-2
2.393840676E1,-1.643623039E-2
2.395924088E1,-1.686281338E-2
2.398007500E1,-1.710770838E-2
2.400090913E1,-1.716520637E-2
2.402174325E1,-1.704064198E-2
2.404257737E1,-1.671886072E-2
2.406341149E1,-1.625106484E-2
2.408424562E1,-1.557459123E-2
2.410507974E1,-1.458144560E-2
2.412591386E1,-1.335207559E-2
2.414674798E1,-1.197160780E-2
2.416758211E1,-1.041330211E-2
2.418841623E1,-8.685875684E-3
2.420925035E1,-6.860291585E-3
2.423008447E1,-4.984240979E-3
2.425091860E1,-3.077875823E-3
2.427175272E1,-1.120185712E-3
2.429258684E1,8.449914167E-4
2.431342096E1,2.698503435E-3
2.433425509E1,4.466852639E-3
2.435508921E1,6.158475764E-3
2.437592333E1,7.737978362E-3
2.439675745E1,9.215435944E-3
2.441759158E1,1.052606013E-2
2.443842570E1,1.171149686E-2
2.445925982E1,1.280700415E-2
2.448009394E1,1.372963563E-2
2.450092807E1,1.449217461E-2
2.452176219E1,1.512323786E-2
2.454259631E1,1.559380628E-2
2.456343043E1,1.587519422E-2
2.458426456E1,1.603058353E-2
2.460509868E1,1.615685597E-2
2.462593280E1,1.618497074E-2
2.464676692E1,1.604567841E-2
2.466760105E1,1.577578485E-2
2.468843517E1,1.539751887E-2
2.470926929E1,1.486689877E-2
2.473010341E1,1.419115812E-2
2.475093754E1,1.338711940E-2
2.477177166E1,1.242903061E-2
2.479260578E1,1.132457610E-2
2.481343990E1,1.009007450E-2
2.483427403E1,8.750847541E-3
2.485510815E1,7.335067261E-3
2.487594227E1,5.837236065E-3
2.489677639E1,4.279159475E-3
2.491761052E1,2.715600422E-3
2.493844464E1,1.164629473E-3
2.495927876E1,-3.892465611E-4
2.498011288E1,-1.934555359E-3
2.500094701E1,-3.420257941E-3
2.502178113E1,-4.853028338E-3
2.504261525E1,-6.247544661E-3
2.506344937E1,-7.544428576E-3
2.508428350E1,-8.772893809E-3
2.510511762E1,-9.954819456E-3
2.512595174E1,-1.101646945E-2
2.514678586E1,-1.200122014E-2
2.516761999E1,-1.291779242E-2
2.518845411E1,-1.382169966E-2
2.520928823E1,-1.473824866E-2
2.523012235E1,-1.560179796E-2
2.525095648E1,-1.647202857E-2
2.527179060E1,-1.730113663E-2
2.529262472E1,-1.810624078E-2
2.531345884E1,-1.888437383E-2
2.533429297E1,-1.953312010E-2
2.535512709E1,-2.008517832E-2
2.537596121E1,-2.054680325E-2
2.539679533E1,-2.094095200E-2
2.541762946E1,-2.121760696E-2
2.543846358E1,-2.132966742E-2
2.545929770E1,-2.140967734E-2
2.548013182E1,-2.141497284E-2
2.550096595E1,-2.124221809E-2
2.552180007E1,-2.097385377E-2
2.554263419E1,-2.062321641E-2
2.556346831E1,-2.011856437E-2
2.558430244E1,-1.950026304E-2
2.560513656E1,-1.878800429E-2
2.562597068E1,-1.791585237E-2
2.564680480E1,-1.689878106E-2
2.566763893E1,-1.578436233E-2
2.568847305E1,-1.456245873E-2
2.570930717E1,-1.317539159E-2
2.573014129E1,-1.168962847E-2
2.575097542E1,-1.020304020E-2
2.577180954E1,-8.609214798E-3
2.579264366E1,-6.870123558E-3
2.581347778E1,-5.139142741E-3
2.583431191E1,-3.373678308E-3
2.585514603E1,-1.520358608E-3
2.587598015E1,3.400497953E-4
2.589681427E1,2.178966766E-3
2.591764840E1,3.986476455E-3
2.593848252E1,5.719337612E-3
2.595931664E1,7.309099659E-3
2.598015076E1,8.750396781E-3
2.600098489E1,1.011617109E-2
2.602181901E1,1.144504175E-2
2.604265313E1,1.261963695E-2
2.606348725E1,1.363476925E-2
2.608432138E1,1.461566333E-2
2.610515550E1,1.557738613E-2
2.612598962E1,1.646349207E-2
2.614682374E1,1.724454947E-2
2.616765787E1,1.801639050E-2
2.618849199E1,1.879855059E-2
2.620932611E1,1.947314665E-2
2.623016023E1,2.006146125E-2
2.625099436E1,2.057529055E-2
2.627182848E1,2.095068432E-2
2.629266260E1,2.118980512E-2
2.631349672E1,2.130241878E-2
2.633433085E1,2.131624520E-2
2.635516497E1,2.123063803E-2
2.637599909E1,2.098436467E-2
2.639683321E1,2.056896314E-2
2.641766734E1,2.002904192E-2
2.643850146E1,1.943371072E-2
2.645933558E1,1.872511953E-2
2.648016970E1,1.781800203E-2
2.650100383E1,1.682907529E-2
2.652183795E1,1.573797129E-2
2.654267207E1,1.446946990E-2
2.656350619E1,1.312754303E-2
2.658434032E1,1.170102879E-2
2.660517444E1,1.016470324E-2
2.662600856E1,8.534243330E-3
2.664684268E1,6.855283864E-3
2.666767681E1,5.163396709E-3
2.668851093E1,3.359169234E-3
2.670934505E1,1.442677109E-3
2.673017917E1,-4.907752736E-4
2.675101330E1,-2.426658291E-3
2.677184742E1,-4.329595249E-3
2.679268154E1,-6.176594645E-3
2.681351566E1,-7.941868156E-3
2.683434979E1,-9.596274234E-3
2.685518391E1,-1.116521657E-2
2.687601803E1,-1.257892326E-2
2.689685215E1,-1.376277022E-2
2.691768628E1,-1.477304474E-2
2.693852040E1,-1.562784426E-2
2.695935452E1,-1.630176231E-2
2.698018864E1,-1.682600006E-2
2.700102277E1,-1.720341481E-2
2.702185689E1,-1.741740108E-2
2.704269101E1,-1.744747907E-2
2.706352513E1,-1.725620031E-2
2.708435926E1,-1.685796119E-2
2.710519338E1,-1.627028733E-2
2.712602750E1,-1.547400560E-2
2.714686162E1,-1.447108015E-2
2.716769575E1,-1.325034723E-2
2.718852987E1,-1.183387637E-2
2.720936399E1,-1.024578698E-2
2.723019811E1,-8.509384468E-3
2.725103224E1,-6.677729078E-3
2.727186636E1,-4.769484513E-3
2.729270048E1,-2.852716716E-3
2.731353460E1,-9.707474965E-4
2.733436873E1,9.085441707E-4
2.735520285E1,2.809679369E-3
2.737603697E1,4.651400726E-3
2.739687109E1,6.302968599E-3
2.741770522E1,7.792056538E-3
2.743853934E1,9.213473648E-3
2.745937346E1,1.054286957E-2
2.748020758E1,1.169262920E-2
2.750104171E1,1.266673859E-2
2.752187583E1,1.353737526E-2
2.754270995E1,1.427573990E-2
2.756354407E1,1.486380119E-2
2.758437820E1,1.531523466E-2
2.760521232E1,1.561356615E-2
2.762604644E1,1.578129083E-2
2.764688056E1,1.584703103E-2
2.766771469E1,1.584770903E-2
2.768854881E1,1.574064232E-2
2.770938293E1,1.545981690E-2
2.773021705E1,1.505706273E-2
2.775105118E1,1.451512426E-2
2.777188530E1,1.381948497E-2
2.779271942E1,1.301920880E-2
2.781355354E1,1.203850284E-2
2.783438767E1,1.086749602E-2
2.785522179E1,9.594210424E-3
2.787605591E1,8.264820091E-3
2.789689003E1,6.892801728E-3
2.791772416E1,5.438152701E-3
2.793855828E1,3.942058422E-3
2.795939240E1,2.461310942E-3
2.798022652E1,9.689304861E-4
2.800106065E1,-5.480496911E-4
2.802189477E1,-2.049573464E-3
2.804272889E1,-3.480494022E-3
2.806356301E1,-4.867264070E-3
2.808439714E1,-6.242122501E-3
2.810523126E1,-7.534512784E-3
2.812606538E1,-8.695617318E-3
2.814689950E1,-9.789414704E-3
2.816773363E1,-1.083848719E-2
2.818856775E1,-1.182443462E-2
2.820940187E1,-1.273642294E-2
2.823023599E1,-1.363885961E-2
2.825107012E1,-1.457527839E-2
2.827190424E1,-1.543449145E-2
2.829273836E1,-1.621470228E-2
2.831357248E1,-1.701613702E-2
2.833440661E1,-1.780274510E-2
2.835524073E1,-1.850904524E-2
2.837607485E1,-1.911868714E-2
2.839690897E1,-1.964887977E-2
2.841774310E1,-2.012558468E-2
2.843857722E1,-2.049985901E-2
2.845941134E1,-2.072497830E-2
2.848024546E1,-2.084533684E-2
2.850107959E1,-2.088893764E-2
2.852191371E1,-2.084362134E-2
2.854274783E1,-2.066509798E-2
2.856358195E1,-2.035291493E-2
2.858441608E1,-1.994554885E-2
2.860525020E1,-1.939633116E-2
2.862608432E1,-1.872497797E-2
2.864691844E1,-1.795003749E-2
2.866775257E1,-1.702946238E-2
2.868858669E1,-1.600580476E-2
2.870942081E1,-1.485339087E-2
2.873025493E1,-1.358652487E-2
2.875108906E1,-1.223877631E-2
2.877192318E1,-1.074795611E-2
2.879275730E1,-9.138947353E-3
2.881359142E1,-7.495844737E-3
2.883442555E1,-5.856689997E-3
2.885525967E1,-4.127023742E-3
2.887609379E1,-2.289430704E-3
2.889692791E1,-4.719166318E-4
2.891776204E1,1.321694697E-3
2.893859616E1,3.121559741E-3
2.895943028E1,4.879322834E-3
2.898026440E1,6.532573607E-3
2.900109853E1,8.124088868E-3
2.902193265E1,9.652753361E-3
2.904276677E1,1.099685766E-2
2.906360089E1,1.219689287E-2
2.908443502E1,1.334769651E-2
2.910526914E1,1.439562161E-2
2.912610326E1,1.533591375E-2
2.914693738E1,1.625414193E-2
2.916777151E1,1.715466939E-2
2.918860563E1,1.796983369E-2
2.920943975E1,1.874777488E-2
2.923027387E1,1.948550530E-2
2.925110800E1,2.005734667E-2
2.927194212E1,2.052674070E-2
2.929277624E1,2.099566162E-2
2.931361036E1,2.138214745E-2
2.933444449E1,2.165306918E-2
2.935527861E1,2.174850181E-2
2.937611273E1,2.164008841E-2
2.939694685E1,2.144970186E-2
2.941778098E1,2.119524218E-2
2.943861510E1,2.080652118E-2
2.945944922E1,2.025099471E-2
2.948028334E1,1.957642660E-2
2.950111747E1,1.879914850E-2
2.952195159E1,1.787568070E-2
2.954278571E1,1.685327664E-2
2.956361983E1,1.574741118E-2
2.958445396E1,1.451416034E-2
2.960528808E1,1.317232382E-2
2.962612220E1,1.171316206E-2
2.964695632E1,1.016553491E-2
2.966779045E1,8.586719632E-3
2.968862457E1,6.937245838E-3
2.970945869E1,5.165282171E-3
2.973029281E1,3.336633556E-3
2.975112694E1,1.479537692E-3
2.977196106E1,-4.484339443E-4
2.979279518E1,-2.359689446E-3
2.981362930E1,-4.221901763E-3
2.983446343E1,-6.080826744E-3
2.985529755E1,-7.865307853E-3
2.987613167E1,-9.506652132E-3
2.989696579E1,-1.098790951E-2
2.991779992E1,-1.228653267E-2
2.993863404E1,-1.341298223E-2
2.995946816E1,-1.439740695E-2
2.998030228E1,-1.523055788E-2
3.000113641E1,-1.589196175E-2
3.002197053E1,-1.636639610E-2
3.004280465E1,-1.666055620E-2
3.006363877E1,-1.684935018E-2
3.008447290E1,-1.690195873E-2
3.010530702E1,-1.670159027E-2
3.012614114E1,-1.632765681E-2
3.014697526E1,-1.577919349E-2
3.016780939E1,-1.494763605E-2
3.018864351E1,-1.386819780E-2
3.020947763E1,-1.262333058E-2
3.023031175E1,-1.122381818E-2
3.025114588E1,-9.635963477E-3
3.027198000E1,-7.868139073E-3
3.029281412E1,-6.026941817E-3
3.031364824E1,-4.175873473E-3
3.033448237E1,-2.269529039E-3
3.035531649E1,-3.292953188E-4
3.037615061E1,1.508279238E-3
3.039698473E1,3.247754881E-3
3.041781886E1,4.959443118E-3
3.043865298E1,6.588579156E-3
3.045948710E1,8.123999462E-3
3.048032122E1,9.518772364E-3
3.050115535E1,1.076957956E-2
3.052198947E1,1.190455258E-2
3.054282359E1,1.289546862E-2
3.056365771E1,1.374570560E-2
3.058449184E1,1.443545334E-2
3.060532596E1,1.499103196E-2
3.062616008E1,1.545298286E-2
3.064699420E1,1.576497592E-2
3.066782833E1,1.590591110E-2
3.068866245E1,1.593122818E-2
3.070949657E1,1.589776948E-2
3.073033069E1,1.574662328E-2
3.075116482E1,1.544709317E-2
3.077199894E1,1.502323616E-2
3.079283306E1,1.445583813E-2
3.081366718E1,1.375230961E-2
3.083450131E1,1.289867237E-2
3.085533543E1,1.190050691E-2
3.087616955E1,1.079052221E-2
3.089700367E1,9.530652314E-3
3.091783780E1,8.139261976E-3
3.093867192E1,6.738395430E-3
3.095950604E1,5.312521476E-3
3.098034016E1,3.800333943E-3
3.100117429E1,2.272844315E-3
3.102200841E1,7.859522593E-4
3.104284253E1,-7.102200761E-4
3.106367665E1,-2.215479966E-3
3.108451078E1,-3.675492946E-3
3.110534490E1,-5.075326655E-3
3.112617902E1,-6.413497962E-3
3.114701314E1,-7.713010069E-3
3.116784727E1,-8.948695846E-3
3.118868139E1,-1.005819999E-2
3.120951551E1,-1.107312553E-2
3.123034963E1,-1.205590740E-2
3.125118376E1,-1.298449002E-2
3.127201788E1,-1.387561299E-2
3.129285200E1,-1.478720177E-2
3.131368612E1,-1.570558921E-2
3.133452025E1,-1.657285728E-2
3.135535437E1,-1.736809872E-2
3.137618849E1,-1.812688634E-2
3.139702261E1,-1.886480115E-2
3.141785674E1,-1.951611228E-2
3.143869086E1,-2.003609575E-2
3.145952498E1,-2.043978684E-2
3.148035910E1,-2.074497007E-2
3.150119323E1,-2.098177560E-2
3.152202735E1,-2.111849189E-2
3.154286147E1,-2.116425149E-2
3.156369559E1,-2.114374191E-2
3.158452972E1,-2.096649818E-2
3.160536384E1,-2.064174227E-2
3.162619796E1,-2.023343742E-2
3.164703208E1,-1.967756450E-2
3.166786621E1,-1.899825037E-2
3.168870033E1,-1.823445410E-2
3.170953445E1,-1.732598618E-2
3.173036857E1,-1.628595963E-2
3.175120270E1,-1.510982960E-2
3.177203682E1,-1.380828023E-2
3.179287094E1,-1.242181659E-2
3.181370506E1,-1.093157101E-2
3.183453919E1,-9.349255823E-3
3.185537331E1,-7.727554068E-3
3.187620743E1,-6.039888132E-3
3.189704155E1,-4.296192434E-3
3.191787568E1,-2.498309361E-3
3.193870980E1,-6.594052538E-4
3.195954392E1,1.148414565E-3
3.198037804E1,2.948375652E-3
3.200121217E1,4.712424241E-3
3.202204629E1,6.381968036E-3
3.204288041E1,7.949529216E-3
3.206371453E1,9.363660589E-3
3.208454866E1,1.065658126E-2
3.210538278E1,1.186966524E-2
3.212621690E1,1.299477089E-2
3.214705102E1,1.402599178E-2
3.216788515E1,1.495167986E-2
3.218871927E1,1.584891230E-2
3.220955339E1,1.672190614E-2
3.223038751E1,1.749289781E-2
3.225122164E1,1.819762215E-2
3.227205576E1,1.888730377E-2
3.229288988E1,1.951581426E-2
3.231372400E1,2.000813372E-2
3.233455813E1,2.036632225E-2
3.235539225E1,2.064121515E-2
3.237622637E1,2.080436796E-2
3.239706049E1,2.083011903E-2
3.241789462E1,2.076212689E-2
3.243872874E1,2.054072171E-2
3.245956286E1,2.018453367E-2
3.248039698E1,1.975176670E-2
3.250123111E1,1.918187737E-2
3.252206523E1,1.848230325E-2
3.254289935E1,1.770223491E-2
3.256373347E1,1.677581668E-2
3.258456760E1,1.566620171E-2
3.260540172E1,1.447742991E-2
3.262623584E1,1.324204914E-2
3.264706996E1,1.187596750E-2
3.266790409E1,1.039647311E-2
3.268873821E1,8.850647137E-3
3.270957233E1,7.238965482E-3
3.273040645E1,5.580078345E-3
3.275124058E1,3.863776103E-3
3.277207470E1,2.049514558E-3
3.279290882E1,1.532991009E-4
3.281374294E1,-1.726285671E-3
3.283457707E1,-3.624559380E-3
3.285541119E1,-5.542400293E-3
3.287624531E1,-7.335967384E-3
3.289707943E1,-9.016062133E-3
3.291791356E1,-1.060698181E-2
3.293874768E1,-1.206929795E-2
3.295958180E1,-1.335791592E-2
3.298041592E1,-1.444649789E-2
3.300125005E1,-1.538741030E-2
3.302208417E1,-1.616675407E-2
3.304291829E1,-1.675007679E-2
3.306375241E1,-1.718906686E-2
3.308458654E1,-1.746309921E-2
3.310542066E1,-1.753935218E-2
3.312625478E1,-1.746432483E-2
3.314708890E1,-1.721679606E-2
3.316792303E1,-1.678714901E-2
