"Time (ms)","Recording (a.u.)"
1.022955415E1,5.180408806E-2
1.025038827E1,5.234701186E-2
1.027122239E1,5.291016400E-2
1.029205652E1,5.346827209E-2
1.031289064E1,5.395352095E-2
1.033372476E1,5.439443141E-2
1.035455888E1,5.480744690E-2
1.037539301E1,5.523825437E-2
1.039622713E1,5.566343665E-2
1.041706125E1,5.595769733E-2
1.043789537E1,5.622283369E-2
1.045872950E1,5.656824633E-2
1.047956362E1,5.688966066E-2
1.050039774E1,5.715754256E-2
1.052123186E1,5.739487335E-2
1.054206599E1,5.763754249E-2
1.056290011E1,5.786779523E-2
1.058373423E1,5.805546790E-2
1.060456835E1,5.827694014E-2
1.062540248E1,5.847606063E-2
1.064623660E1,5.859696120E-2
1.066707072E1,5.876430124E-2
1.068790484E1,5.899560824E-2
1.070873897E1,5.923363566E-2
1.072957309E1,5.940707773E-2
1.075040721E1,5.950480327E-2
1.077124133E1,5.964199826E-2
1.079207546E1,5.979843438E-2
1.081290958E1,5.992517620E-2
1.083374370E1,6.007899716E-2
1.085457782E1,6.021663547E-2
1.087541195E1,6.034784019E-2
1.089624607E1,6.051044911E-2
1.091708019E1,6.063945591E-2
1.093791431E1,6.070461124E-2
1.095874844E1,6.077521667E-2
1.097958256E1,6.089378893E-2
1.100041668E1,6.097839773E-2
1.102125080E1,6.098426506E-2
1.104208493E1,6.098516285E-2
1.106291905E1,6.099718064E-2
1.108375317E1,6.099384278E-2
1.110458729E1,6.099566817E-2
1.112542142E1,6.100014597E-2
1.114625554E1,6.094954908E-2
1.116708966E1,6.084287167E-2
1.118792378E1,6.073402241E-2
1.120875791E1,6.062166765E-2
1.122959203E1,6.047516316E-2
1.125042615E1,6.029085070E-2
1.127126028E1,6.010067090E-2
1.129209440E1,5.989736319E-2
1.131292852E1,5.966236815E-2
1.133376264E1,5.941722542E-2
1.135459677E1,5.917460844E-2
1.137543089E1,5.893477052E-2
1.139626501E1,5.864341184E-2
1.141709913E1,5.829236656E-2
1.143793326E1,5.794842541E-2
1.145876738E1,5.759797990E-2
1.147960150E1,5.724934489E-2
1.150043562E1,5.693051592E-2
1.152126975E1,5.655747652E-2
1.154210387E1,5.612657219E-2
1.156293799E1,5.567872524E-2
1.158377211E1,5.524979532E-2
1.160460624E1,5.485845357E-2
1.162544036E1,5.446947739E-2
1.164627448E1,5.406563729E-2
1.166710860E1,5.363313854E-2
1.168794273E1,5.320131779E-2
1.170877685E1,5.276689678E-2
1.172961097E1,5.229078233E-2
1.175044509E1,5.182106048E-2
1.177127922E1,5.141644552E-2
1.179211334E1,5.103518814E-2
1.181294746E1,5.061365664E-2
1.183378158E1,5.009855703E-2
1.185461571E1,4.953800514E-2
1.187544983E1,4.903569072E-2
1.189628395E1,4.853446782E-2
1.191711807E1,4.798257351E-2
1.193795220E1,4.739815742E-2
1.195878632E1,4.680059105E-2
1.197962044E1,4.619669542E-2
1.200045456E1,4.556686431E-2
1.202128869E1,4.494358599E-2
1.204212281E1,4.431944713E-2
1.206295693E1,4.367836565E-2
1.208379105E1,4.304529727E-2
1.210462518E1,4.236837104E-2
1.212545930E1,4.165258259E-2
1.214629342E1,4.094802588E-2
1.216712754E1,4.024079442E-2
1.218796167E1,3.951493278E-2
1.220879579E1,3.877072036E-2
1.222962991E1,3.804450482E-2
1.225046403E1,3.732694685E-2
1.227129816E1,3.662128001E-2
1.229213228E1,3.593917191E-2
1.231296640E1,3.527243808E-2
1.233380052E1,3.459636122E-2
1.235463465E1,3.389796615E-2
1.237546877E1,3.323642164E-2
1.239630289E1,3.260586038E-2
1.241713701E1,3.197309375E-2
1.243797114E1,3.141447157E-2
1.245880526E1,3.083236143E-2
1.247963938E1,3.017861396E-2
1.250047350E1,2.957759053E-2
1.252130763E1,2.902199328E-2
1.254214175E1,2.844659239E-2
1.256297587E1,2.787053585E-2
1.258380999E1,2.735346928E-2
1.260464412E1,2.688075416E-2
1.262547824E1,2.637274936E-2
1.264631236E1,2.587680705E-2
1.266714648E1,2.544677816E-2
1.268798061E1,2.500021644E-2
1.270881473E1,2.452662960E-2
1.272964885E1,2.407721803E-2
1.275048297E1,2.364917099E-2
1.277131710E1,2.323227003E-2
1.279215122E1,2.283549309E-2
1.281298534E1,2.246972919E-2
1.283381946E1,2.209271491E-2
1.285465359E1,2.169520408E-2
1.287548771E1,2.134598978E-2
1.289632183E1,2.099060081E-2
1.291715595E1,2.057957090E-2
1.293799008E1,2.018896490E-2
1.295882420E1,1.985375211E-2
1.297965832E1,1.951563731E-2
1.300049244E1,1.912462339E-2
1.302132657E1,1.878877729E-2
1.304216069E1,1.848451048E-2
1.306299481E1,1.810713671E-2
1.308382893E1,1.770956814E-2
1.310466306E1,1.729704067E-2
1.312549718E1,1.686322317E-2
1.314633130E1,1.646438986E-2
1.316716542E1,1.610920206E-2
1.318799955E1,1.576032676E-2
1.320883367E1,1.537923794E-2
1.322966779E1,1.497593522E-2
1.325050191E1,1.456206664E-2
1.327133604E1,1.411905885E-2
1.329217016E1,1.368059032E-2
1.331300428E1,1.331360638E-2
1.333383840E1,1.294361334E-2
1.335467253E1,1.250268612E-2
1.337550665E1,1.202547364E-2
1.339634077E1,1.154197846E-2
1.341717489E1,1.113896631E-2
1.343800902E1,1.075584814E-2
1.345884314E1,1.030634902E-2
1.347967726E1,9.873174131E-3
1.350051138E1,9.440721944E-3
1.352134551E1,8.938772604E-3
1.354217963E1,8.389037102E-3
1.356301375E1,7.872930728E-3
1.358384787E1,7.364301942E-3
1.360468200E1,6.804032251E-3
1.362551612E1,6.266759243E-3
1.364635024E1,5.756013095E-3
1.366718436E1,5.154378712E-3
1.368801849E1,4.456222523E-3
1.370885261E1,3.779585939E-3
1.372968673E1,3.150450531E-3
1.375052085E1,2.478794428E-3
1.377135498E1,1.726490795E-3
1.379218910E1,9.621271747E-4
1.381302322E1,2.364458924E-4
1.383385734E1,-5.386646953E-4
1.385469147E1,-1.396626816E-3
1.387552559E1,-2.264310140E-3
1.389635971E1,-3.118534572E-3
1.391719383E1,-3.973603714E-3
1.393802796E1,-4.897860810E-3
1.395886208E1,-5.858855322E-3
1.397969620E1,-6.764546968E-3
1.400053032E1,-7.684800308E-3
1.402136445E1,-8.621590212E-3
1.404219857E1,-9.569510818E-3
1.406303269E1,-1.056501735E-2
1.408386681E1,-1.153807901E-2
1.410470094E1,-1.247396879E-2
1.412553506E1,-1.336793415E-2
1.414636918E1,-1.426454820E-2
1.416720330E1,-1.524707675E-2
1.418803743E1,-1.621561497E-2
1.420887155E1,-1.714872941E-2
1.422970567E1,-1.810779236E-2
1.425053979E1,-1.906400733E-2
1.427137392E1,-2.001114935E-2
1.429220804E1,-2.094738185E-2
1.431304216E1,-2.190873958E-2
1.433387628E1,-2.285945415E-2
1.435471041E1,-2.373125777E-2
1.437554453E1,-2.460135520E-2
1.439637865E1,-2.547674626E-2
1.441721277E1,-2.635403350E-2
1.443804690E1,-2.732187510E-2
1.445888102E1,-2.827118896E-2
1.447971514E1,-2.914166823E-2
1.450054926E1,-3.007180989E-2
1.452138339E1,-3.104012087E-2
1.454221751E1,-3.194948286E-2
1.456305163E1,-3.282893449E-2
1.458388575E1,-3.372785449E-2
1.460471988E1,-3.467245027E-2
1.462555400E1,-3.561983630E-2
1.464638812E1,-3.652743250E-2
1.466722224E1,-3.744069487E-2
1.468805637E1,-3.835086524E-2
1.470889049E1,-3.923280537E-2
1.472972461E1,-4.014846310E-2
1.475055873E1,-4.112696648E-2
1.477139286E1,-4.210160673E-2
1.479222698E1,-4.298849404E-2
1.481306110E1,-4.379588366E-2
1.483389522E1,-4.467329383E-2
1.485472935E1,-4.561822489E-2
1.487556347E1,-4.654372483E-2
1.489639759E1,-4.748693109E-2
1.491723171E1,-4.840397835E-2
1.493806584E1,-4.925113916E-2
1.495889996E1,-5.012127757E-2
1.497973408E1,-5.104137957E-2
1.500056820E1,-5.193780363E-2
1.502140233E1,-5.277965590E-2
1.504223645E1,-5.363062769E-2
1.506307057E1,-5.447648466E-2
1.508390469E1,-5.533248931E-2
1.510473882E1,-5.618009344E-2
1.512557294E1,-5.691826344E-2
1.514640706E1,-5.770049244E-2
1.516724118E1,-5.853042006E-2
1.518807531E1,-5.926880240E-2
1.520890943E1,-6.001222879E-2
1.522974355E1,-6.074864790E-2
1.525057767E1,-6.143245474E-2
1.527141180E1,-6.206256896E-2
1.529224592E1,-6.265926361E-2
1.531308004E1,-6.326831132E-2
1.533391416E1,-6.382981688E-2
1.535474829E1,-6.438606977E-2
1.537558241E1,-6.492508948E-2
1.539641653E1,-6.533927470E-2
1.541725065E1,-6.569133699E-2
1.543808478E1,-6.605220586E-2
1.545891890E1,-6.637247652E-2
1.547975302E1,-6.661526859E-2
1.550058714E1,-6.680966914E-2
1.552142127E1,-6.699100882E-2
1.554225539E1,-6.714550406E-2
1.556308951E1,-6.721777469E-2
1.558392363E1,-6.724132597E-2
1.560475776E1,-6.721194088E-2
1.562559188E1,-6.712722778E-2
1.564642600E1,-6.708059460E-2
1.566726012E1,-6.692326814E-2
1.568809425E1,-6.664349884E-2
1.570892837E1,-6.640789658E-2
1.572976249E1,-6.613468379E-2
1.575059661E1,-6.582876295E-2
1.577143074E1,-6.550875306E-2
1.579226486E1,-6.509885192E-2
1.581309898E1,-6.459375471E-2
1.583393310E1,-6.405839324E-2
1.585476723E1,-6.359966099E-2
1.587560135E1,-6.310909986E-2
1.589643547E1,-6.252297759E-2
1.591726959E1,-6.194362789E-2
1.593810372E1,-6.138350070E-2
1.595893784E1,-6.082843617E-2
1.597977196E1,-6.025304645E-2
1.600060608E1,-5.967291445E-2
1.602144021E1,-5.906787142E-2
1.604227433E1,-5.842158943E-2
1.606310845E1,-5.783952773E-2
1.608394257E1,-5.731552839E-2
1.610477670E1,-5.674519017E-2
1.612561082E1,-5.614223704E-2
1.614644494E1,-5.557581037E-2
1.616727906E1,-5.507609993E-2
1.618811319E1,-5.459943041E-2
1.620894731E1,-5.410249904E-2
1.622978143E1,-5.359794945E-2
1.625061555E1,-5.314116925E-2
1.627144968E1,-5.272551253E-2
1.629228380E1,-5.224933475E-2
1.631311792E1,-5.174557865E-2
1.633395204E1,-5.130330101E-2
1.635478617E1,-5.093840882E-2
1.637562029E1,-5.053330958E-2
1.639645441E1,-5.002140999E-2
1.641728853E1,-4.966507107E-2
1.643812266E1,-4.942585528E-2
1.645895678E1,-4.906260967E-2
1.647979090E1,-4.866786301E-2
1.650062502E1,-4.831080139E-2
1.652145915E1,-4.798270017E-2
1.654229327E1,-4.768790305E-2
1.656312739E1,-4.738117754E-2
1.658396151E1,-4.706976935E-2
1.660479564E1,-4.676154256E-2
