"Time (ms)","Recording (a.u.)"
1.176711239E2,-1.362163387E-2
1.176919580E2,-1.310756337E-2
1.177127922E2,-1.256064419E-2
1.177336263E2,-1.205249131E-2
1.177544604E2,-1.146340463E-2
1.177752945E2,-1.082393061E-2
1.177961286E2,-1.025165245E-2
1.178169628E2,-9.719327092E-3
1.178377969E2,-9.132223204E-3
1.178586310E2,-8.457586169E-3
1.178794651E2,-7.819955237E-3
1.179002993E2,-7.277529687E-3
1.179211334E2,-6.717565469E-3
1.179419675E2,-6.111518480E-3
1.179628016E2,-5.553442053E-3
1.179836357E2,-5.000068806E-3
1.180044699E2,-4.333526827E-3
1.180253040E2,-3.671362530E-3
1.180461381E2,-3.089389997E-3
1.180669722E2,-2.516654786E-3
1.180878064E2,-1.925461926E-3
1.181086405E2,-1.299286610E-3
1.181294746E2,-6.436108961E-4
1.181503087E2,-1.583863195E-5
1.181711428E2,5.938592367E-4
1.181919770E2,1.262294361E-3
1.182128111E2,1.879267627E-3
1.182336452E2,2.465195721E-3
1.182544793E2,3.111273516E-3
1.182753135E2,3.706279676E-3
1.182961476E2,4.283726681E-3
1.183169817E2,4.929718561E-3
1.183378158E2,5.559782963E-3
1.183586499E2,6.056593731E-3
1.183794841E2,6.573571358E-3
1.184003182E2,7.291340269E-3
1.184211523E2,7.988399826E-3
1.184419864E2,8.557552472E-3
1.184628206E2,9.091811255E-3
1.184836547E2,9.652297013E-3
1.185044888E2,1.028052997E-2
1.185253229E2,1.087185089E-2
1.185461571E2,1.140526496E-2
1.185669912E2,1.190780662E-2
1.185878253E2,1.242541708E-2
1.186086594E2,1.298541017E-2
1.186294935E2,1.357571594E-2
1.186503277E2,1.417080965E-2
1.186711618E2,1.463420037E-2
1.186919959E2,1.501154341E-2
1.187128300E2,1.553981286E-2
1.187336642E2,1.608066447E-2
1.187544983E2,1.646014675E-2
1.187753324E2,1.686114632E-2
1.187961665E2,1.733332500E-2
1.188170006E2,1.782005839E-2
1.188378348E2,1.819807850E-2
1.188586689E2,1.849002205E-2
1.188795030E2,1.885354891E-2
1.189003371E2,1.923233829E-2
1.189211713E2,1.963996515E-2
1.189420054E2,1.999745890E-2
1.189628395E2,2.029096894E-2
1.189836736E2,2.062551118E-2
1.190045077E2,2.098437957E-2
1.190253419E2,2.141613699E-2
1.190461760E2,2.171825245E-2
1.190670101E2,2.181197517E-2
1.190878442E2,2.199838124E-2
1.191086784E2,2.226608060E-2
1.191295125E2,2.244259790E-2
1.191503466E2,2.251952887E-2
1.191711807E2,2.270105854E-2
1.191920148E2,2.297782339E-2
1.192128490E2,2.314491756E-2
1.192336831E2,2.321958169E-2
1.192545172E2,2.327530086E-2
1.192753513E2,2.336967550E-2
1.192961855E2,2.345854416E-2
1.193170196E2,2.342616022E-2
1.193378537E2,2.333647758E-2
1.193586878E2,2.331802249E-2
1.193795220E2,2.333528921E-2
1.194003561E2,2.326754294E-2
1.194211902E2,2.314154804E-2
1.194420243E2,2.303605899E-2
1.194628584E2,2.294555865E-2
1.194836926E2,2.283957973E-2
1.195045267E2,2.268214710E-2
1.195253608E2,2.245461382E-2
1.195461949E2,2.221060358E-2
1.195670291E2,2.202597074E-2
1.195878632E2,2.177336439E-2
1.196086973E2,2.146564052E-2
1.196295314E2,2.122928575E-2
1.196503655E2,2.089258842E-2
1.196711997E2,2.051278763E-2
1.196920338E2,2.019720897E-2
1.197128679E2,1.990338229E-2
1.197337020E2,1.953341067E-2
1.197545362E2,1.905662194E-2
1.197753703E2,1.868929528E-2
1.197962044E2,1.834448427E-2
1.198170385E2,1.788224839E-2
1.198378726E2,1.742131636E-2
1.198587068E2,1.703421585E-2
1.198795409E2,1.657896675E-2
1.199003750E2,1.596915349E-2
1.199212091E2,1.548574120E-2
1.199420433E2,1.503573172E-2
1.199628774E2,1.445494313E-2
1.199837115E2,1.393119432E-2
1.200045456E2,1.335313171E-2
1.200253797E2,1.280844305E-2
1.200462139E2,1.233949885E-2
1.200670480E2,1.170846354E-2
1.200878821E2,1.106954925E-2
1.201087162E2,1.046100073E-2
1.201295504E2,9.859493002E-3
1.201503845E2,9.306359105E-3
1.201712186E2,8.680682629E-3
1.201920527E2,7.980230264E-3
1.202128869E2,7.317500189E-3
1.202337210E2,6.736800075E-3
1.202545551E2,6.122742314E-3
1.202753892E2,5.409928970E-3
1.202962233E2,4.724834114E-3
1.203170575E2,4.095772747E-3
1.203378916E2,3.438682295E-3
1.203587257E2,2.773510525E-3
1.203795598E2,2.093369141E-3
1.204003940E2,1.465504756E-3
1.204212281E2,8.723058272E-4
1.204420622E2,1.390906837E-4
1.204628963E2,-6.387238391E-4
1.204837304E2,-1.326477388E-3
1.205045646E2,-1.946175937E-3
1.205253987E2,-2.604292473E-3
1.205462328E2,-3.330675419E-3
1.205670669E2,-4.024697468E-3
1.205879011E2,-4.661359824E-3
1.206087352E2,-5.318734795E-3
1.206295693E2,-6.027946249E-3
1.206504034E2,-6.699927151E-3
1.206712375E2,-7.317298558E-3
1.206920717E2,-7.953190245E-3
1.207129058E2,-8.635518141E-3
1.207337399E2,-9.306920692E-3
1.207545740E2,-9.875511751E-3
1.207754082E2,-1.047473960E-2
1.207962423E2,-1.116648875E-2
1.208170764E2,-1.176862791E-2
1.208379105E2,-1.229888573E-2
1.208587446E2,-1.286563464E-2
1.208795788E2,-1.347179152E-2
1.209004129E2,-1.409009472E-2
1.209212470E2,-1.467557438E-2
1.209420811E2,-1.518727466E-2
1.209629153E2,-1.565423235E-2
1.209837494E2,-1.618534699E-2
1.210045835E2,-1.668400317E-2
1.210254176E2,-1.706266589E-2
1.210462518E2,-1.754337922E-2
1.210670859E2,-1.807705313E-2
1.210879200E2,-1.847213320E-2
1.211087541E2,-1.886755787E-2
1.211295882E2,-1.932816207E-2
1.211504224E2,-1.976953819E-2
1.211712565E2,-2.014710940E-2
1.211920906E2,-2.042160742E-2
1.212129247E2,-2.068662830E-2
1.212337589E2,-2.108761854E-2
1.212545930E2,-2.145380527E-2
1.212754271E2,-2.171496861E-2
1.212962612E2,-2.201584354E-2
1.213170953E2,-2.228614315E-2
1.213379295E2,-2.247183397E-2
1.213587636E2,-2.269041911E-2
1.213795977E2,-2.292070538E-2
1.214004318E2,-2.304456010E-2
1.214212660E2,-2.314393222E-2
1.214421001E2,-2.333825827E-2
1.214629342E2,-2.351492643E-2
1.214837683E2,-2.359680831E-2
1.215046024E2,-2.359457687E-2
1.215254366E2,-2.354693972E-2
1.215462707E2,-2.362386882E-2
1.215671048E2,-2.367420122E-2
1.215879389E2,-2.354532853E-2
1.216087731E2,-2.345941216E-2
1.216296072E2,-2.344559133E-2
1.216504413E2,-2.334931865E-2
1.216712754E2,-2.315845340E-2
1.216921095E2,-2.304253913E-2
1.217129437E2,-2.295084298E-2
1.217337778E2,-2.269648761E-2
1.217546119E2,-2.246112935E-2
1.217754460E2,-2.228130028E-2
1.217962802E2,-2.204116434E-2
1.218171143E2,-2.180203795E-2
1.218379484E2,-2.155115269E-2
1.218587825E2,-2.119685709E-2
1.218796167E2,-2.085296437E-2
1.219004508E2,-2.061075345E-2
1.219212849E2,-2.028207108E-2
1.219421190E2,-1.986487582E-2
1.219629531E2,-1.944084093E-2
1.219837873E2,-1.908830740E-2
1.220046214E2,-1.879759692E-2
1.220254555E2,-1.836821437E-2
1.220462896E2,-1.785509475E-2
1.220671238E2,-1.744672656E-2
1.220879579E2,-1.705875061E-2
1.221087920E2,-1.656626165E-2
1.221296261E2,-1.603998803E-2
1.221504602E2,-1.554967277E-2
1.221712944E2,-1.504871342E-2
1.221921285E2,-1.447499450E-2
1.222129626E2,-1.394380815E-2
1.222337967E2,-1.350945979E-2
1.222546309E2,-1.299127378E-2
1.222754650E2,-1.237216219E-2
1.222962991E2,-1.176174730E-2
1.223171332E2,-1.131249778E-2
1.223379673E2,-1.088137925E-2
1.223588015E2,-1.027133968E-2
1.223796356E2,-9.696666151E-3
1.224004697E2,-9.145760909E-3
1.224213038E2,-8.537705988E-3
1.224421380E2,-7.926696911E-3
1.224629721E2,-7.304362953E-3
1.224838062E2,-6.748625077E-3
1.225046403E2,-6.181104109E-3
1.225254744E2,-5.535883363E-3
1.225463086E2,-4.873760045E-3
1.225671427E2,-4.241929855E-3
1.225879768E2,-3.623100929E-3
1.226088109E2,-2.970878500E-3
1.226296451E2,-2.392457332E-3
1.226504792E2,-1.804891974E-3
1.226713133E2,-1.154417172E-3
1.226921474E2,-5.788842682E-4
1.227129816E2,-2.643470725E-5
1.227338157E2,5.913208588E-4
1.227546498E2,1.281733857E-3
1.227754839E2,1.968516037E-3
1.227963180E2,2.635723678E-3
1.228171522E2,3.239545971E-3
1.228379863E2,3.793063574E-3
1.228588204E2,4.429133143E-3
1.228796545E2,5.041747820E-3
1.229004887E2,5.693939514E-3
1.229213228E2,6.386361551E-3
1.229421569E2,6.909970194E-3
1.229629910E2,7.447234355E-3
1.229838251E2,8.113768883E-3
1.230046593E2,8.730419911E-3
1.230254934E2,9.266403504E-3
1.230463275E2,9.834399447E-3
1.230671616E2,1.039265376E-2
1.230879958E2,1.094378717E-2
1.231088299E2,1.157410070E-2
1.231296640E2,1.215704158E-2
1.231504981E2,1.266820543E-2
1.231713322E2,1.320677437E-2
1.231921664E2,1.371466741E-2
1.232130005E2,1.418238785E-2
1.232338346E2,1.464010775E-2
1.232546687E2,1.515170000E-2
1.232755029E2,1.567807607E-2
1.232963370E2,1.608109102E-2
1.233171711E2,1.647880301E-2
1.233380052E2,1.694993675E-2
1.233588393E2,1.738693193E-2
1.233796735E2,1.776419580E-2
1.234005076E2,1.813600399E-2
1.234213417E2,1.855826378E-2
1.234421758E2,1.899028197E-2
1.234630100E2,1.931328885E-2
1.234838441E2,1.960675232E-2
1.235046782E2,2.001990005E-2
1.235255123E2,2.041518688E-2
1.235463465E2,2.068835497E-2
1.235671806E2,2.092635445E-2
1.235880147E2,2.119780704E-2
1.236088488E2,2.153717354E-2
1.236296829E2,2.184577100E-2
1.236505171E2,2.202505805E-2
1.236713512E2,2.217211574E-2
1.236921853E2,2.238071337E-2
1.237130194E2,2.259622142E-2
1.237338536E2,2.281206474E-2
1.237546877E2,2.301966771E-2
1.237755218E2,2.311304770E-2
1.237963559E2,2.317566052E-2
1.238171900E2,2.323723212E-2
1.238380242E2,2.324043214E-2
1.238588583E2,2.328465320E-2
1.238796924E2,2.328885347E-2
1.239005265E2,2.322620340E-2
1.239213607E2,2.317599021E-2
1.239421948E2,2.313143387E-2
1.239630289E2,2.311779931E-2
1.239838630E2,2.302158065E-2
1.240046971E2,2.285273187E-2
1.240255313E2,2.273727953E-2
1.240463654E2,2.261204645E-2
1.240671995E2,2.245651931E-2
1.240880336E2,2.228590474E-2
1.241088678E2,2.207392082E-2
1.241297019E2,2.182391286E-2
1.241505360E2,2.157059312E-2
1.241713701E2,2.127855644E-2
1.241922043E2,2.095448785E-2
1.242130384E2,2.067071386E-2
1.242338725E2,2.040527575E-2
1.242547066E2,2.011944726E-2
1.242755407E2,1.980260387E-2
1.242963749E2,1.944488287E-2
1.243172090E2,1.905973628E-2
1.243380431E2,1.867793128E-2
1.243588772E2,1.827815175E-2
1.243797114E2,1.783393696E-2
1.244005455E2,1.735107414E-2
1.244213796E2,1.688361540E-2
1.244422137E2,1.649134606E-2
1.244630478E2,1.609660126E-2
1.244838820E2,1.563709788E-2
1.245047161E2,1.508881897E-2
1.245255502E2,1.452058181E-2
1.245463843E2,1.403497998E-2
1.245672185E2,1.349090319E-2
1.245880526E2,1.289442927E-2
1.246088867E2,1.230717916E-2
1.246297208E2,1.169169787E-2
1.246505549E2,1.110309176E-2
1.246713891E2,1.050383039E-2
1.246922232E2,9.944478050E-3
1.247130573E2,9.384238161E-3
1.247338914E2,8.713537827E-3
1.247547256E2,8.037175983E-3
1.247755597E2,7.383449934E-3
1.247963938E2,6.755046546E-3
1.248172279E2,6.096086465E-3
1.248380620E2,5.352487788E-3
1.248588962E2,4.665934946E-3
1.248797303E2,4.043848719E-3
1.249005644E2,3.407228738E-3
1.249213985E2,2.726493869E-3
1.249422327E2,2.000764478E-3
1.249630668E2,1.335233566E-3
1.249839009E2,6.500831223E-4
1.250047350E2,-8.845078992E-5
1.250255692E2,-7.876759628E-4
1.250464033E2,-1.439898973E-3
1.250672374E2,-2.091878559E-3
1.250880715E2,-2.897117985E-3
1.251089056E2,-3.670748789E-3
1.251297398E2,-4.224807955E-3
1.251505739E2,-4.848302342E-3
1.251714080E2,-5.611705594E-3
1.251922421E2,-6.354589481E-3
1.252130763E2,-7.018244360E-3
1.252339104E2,-7.638041396E-3
1.252547445E2,-8.218169212E-3
1.252755786E2,-8.813496679E-3
1.252964127E2,-9.553196840E-3
1.253172469E2,-1.023632474E-2
1.253380810E2,-1.080470532E-2
1.253589151E2,-1.141266897E-2
1.253797492E2,-1.205750275E-2
1.254005834E2,-1.271030679E-2
1.254214175E2,-1.331203710E-2
1.254422516E2,-1.383470651E-2
1.254630857E2,-1.434688084E-2
1.254839198E2,-1.493288949E-2
1.255047540E2,-1.549085043E-2
1.255255881E2,-1.590534672E-2
1.255464222E2,-1.636710763E-2
1.255672563E2,-1.694341004E-2
1.255880905E2,-1.741837338E-2
1.256089246E2,-1.783683151E-2
1.256297587E2,-1.827574335E-2
1.256505928E2,-1.871922985E-2
1.256714269E2,-1.920218766E-2
1.256922611E2,-1.959379390E-2
1.257130952E2,-1.987484097E-2
1.257339293E2,-2.017554268E-2
1.257547634E2,-2.052206174E-2
1.257755976E2,-2.089623362E-2
1.257964317E2,-2.122348361E-2
1.258172658E2,-2.150929905E-2
1.258380999E2,-2.180860564E-2
1.258589341E2,-2.207955532E-2
1.258797682E2,-2.229658887E-2
1.259006023E2,-2.254642174E-2
1.259214364E2,-2.281418815E-2
1.259422705E2,-2.295407280E-2
1.259631047E2,-2.306616306E-2
1.259839388E2,-2.326587215E-2
1.260047729E2,-2.338096127E-2
1.260256070E2,-2.341872640E-2
1.260464412E2,-2.350293845E-2
1.260672753E2,-2.355932817E-2
1.260881094E2,-2.359457500E-2
1.261089435E2,-2.363961563E-2
1.261297776E2,-2.361124940E-2
1.261506118E2,-2.355758473E-2
1.261714459E2,-2.349578962E-2
1.261922800E2,-2.338535339E-2
1.262131141E2,-2.329419740E-2
1.262339483E2,-2.318529785E-2
1.262547824E2,-2.299854904E-2
1.262756165E2,-2.277394757E-2
1.262964506E2,-2.258164994E-2
1.263172847E2,-2.239255980E-2
1.263381189E2,-2.214376628E-2
1.263589530E2,-2.191163227E-2
1.263797871E2,-2.168743685E-2
1.264006212E2,-2.138780430E-2
1.264214554E2,-2.108694613E-2
1.264422895E2,-2.074977383E-2
1.264631236E2,-2.033028007E-2
1.264839577E2,-1.996713132E-2
1.265047918E2,-1.962636784E-2
1.265256260E2,-1.917494461E-2
1.265464601E2,-1.869170554E-2
1.265672942E2,-1.828558370E-2
1.265881283E2,-1.788870618E-2
1.266089625E2,-1.743384823E-2
1.266297966E2,-1.697903126E-2
1.266506307E2,-1.652853377E-2
1.266714648E2,-1.605325192E-2
1.266922990E2,-1.556767896E-2
1.267131331E2,-1.503986958E-2
1.267339672E2,-1.449557114E-2
1.267548013E2,-1.397717744E-2
1.267756354E2,-1.346339472E-2
1.267964696E2,-1.294254232E-2
1.268173037E2,-1.243240945E-2
1.268381378E2,-1.189618185E-2
1.268589719E2,-1.128958166E-2
1.268798061E2,-1.074011065E-2
1.269006402E2,-1.021018904E-2
1.269214743E2,-9.576364420E-3
1.269423084E2,-8.966622874E-3
1.269631425E2,-8.398522623E-3
1.269839767E2,-7.791905664E-3
1.270048108E2,-7.191436365E-3
1.270256449E2,-6.618399639E-3
1.270464790E2,-6.004785188E-3
1.270673132E2,-5.396751221E-3
1.270881473E2,-4.794008564E-3
1.271089814E2,-4.108920693E-3
1.271298155E2,-3.469775198E-3
1.271506496E2,-2.926639514E-3
1.271714838E2,-2.374549862E-3
1.271923179E2,-1.758317812E-3
1.272131520E2,-1.081489725E-3
1.272339861E2,-4.368945374E-4
1.272548203E2,1.870226261E-4
1.272756544E2,8.927294984E-4
1.272964885E2,1.579559175E-3
1.273173226E2,2.147563733E-3
1.273381567E2,2.728884807E-3
1.273589909E2,3.333112225E-3
1.273798250E2,3.915053792E-3
1.274006591E2,4.547900520E-3
1.274214932E2,5.197865888E-3
1.274423274E2,5.785562098E-3
1.274631615E2,6.356910802E-3
1.274839956E2,6.981506944E-3
1.275048297E2,7.576340809E-3
1.275256639E2,8.107761852E-3
1.275464980E2,8.727394976E-3
1.275673321E2,9.346871637E-3
1.275881662E2,9.904572740E-3
1.276090003E2,1.051377505E-2
1.276298345E2,1.103184000E-2
1.276506686E2,1.154927444E-2
1.276715027E2,1.208796352E-2
1.276923368E2,1.254908741E-2
1.277131710E2,1.308363304E-2
1.277340051E2,1.366198808E-2
1.277548392E2,1.419948228E-2
1.277756733E2,1.466949005E-2
1.277965074E2,1.514363103E-2
1.278173416E2,1.565469429E-2
1.278381757E2,1.607008278E-2
1.278590098E2,1.651170664E-2
1.278798439E2,1.696852222E-2
1.279006781E2,1.737799868E-2
1.279215122E2,1.784863882E-2
1.279423463E2,1.826122031E-2
1.279631804E2,1.865008846E-2
1.279840145E2,1.904061809E-2
1.280048487E2,1.938730851E-2
1.280256828E2,1.974786445E-2
1.280465169E2,2.007818595E-2
1.280673510E2,2.042291127E-2
1.280881852E2,2.070856094E-2
1.281090193E2,2.094709501E-2
1.281298534E2,2.128077298E-2
1.281506875E2,2.159689181E-2
1.281715216E2,2.184442058E-2
1.281923558E2,2.203164995E-2
1.282131899E2,2.222645655E-2
1.282340240E2,2.251115069E-2
1.282548581E2,2.276230231E-2
1.282756923E2,2.291884273E-2
1.282965264E2,2.298112959E-2
1.283173605E2,2.305708267E-2
1.283381946E2,2.321037836E-2
1.283590288E2,2.331820317E-2
1.283798629E2,2.335013449E-2
1.284006970E2,2.333597280E-2
1.284215311E2,2.333415300E-2
1.284423652E2,2.333312854E-2
1.284631994E2,2.327127755E-2
1.284840335E2,2.320519462E-2
1.285048676E2,2.318123728E-2
1.285257017E2,2.315620705E-2
1.285465359E2,2.302429453E-2
1.285673700E2,2.280967124E-2
1.285882041E2,2.264758572E-2
1.286090382E2,2.254357189E-2
1.286298723E2,2.238081396E-2
1.286507065E2,2.209299058E-2
1.286715406E2,2.177412063E-2
1.286923747E2,2.150105685E-2
1.287132088E2,2.125891298E-2
1.287340430E2,2.096522041E-2
1.287548771E2,2.063538134E-2
1.287757112E2,2.033086121E-2
1.287965453E2,1.994533837E-2
1.288173794E2,1.940396428E-2
1.288382136E2,1.900793798E-2
1.288590477E2,1.904493198E-2
1.288798818E2,1.897075772E-2
1.289007159E2,1.827913523E-2
1.289215501E2,1.735532656E-2
1.289423842E2,1.668112352E-2
1.289632183E2,1.628371701E-2
1.289840524E2,1.590977609E-2
1.290048865E2,1.550196670E-2
1.290257207E2,1.515743695E-2
1.290465548E2,1.481440756E-2
1.290673889E2,1.440170035E-2
1.290882230E2,1.383028831E-2
1.291090572E2,1.317117736E-2
1.291298913E2,1.260123495E-2
1.291507254E2,1.202939823E-2
1.291715595E2,1.145658456E-2
1.291923937E2,1.087521110E-2
1.292132278E2,1.022339426E-2
1.292340619E2,9.572472423E-3
1.292548960E2,8.921488188E-3
1.292757301E2,8.301123045E-3
1.292965643E2,7.640607189E-3
1.293173984E2,6.990227383E-3
1.293382325E2,6.464757025E-3
1.293590666E2,5.896820221E-3
1.293799008E2,5.230753683E-3
1.294007349E2,4.505407996E-3
1.294215690E2,3.834599396E-3
1.294424031E2,3.282230347E-3
1.294632372E2,2.662538784E-3
1.294840714E2,1.948321238E-3
1.295049055E2,1.226243912E-3
1.295257396E2,5.161856534E-4
1.295465737E2,-1.518736099E-4
1.295674079E2,-8.715154836E-4
1.295882420E2,-1.641126117E-3
1.296090761E2,-2.288451185E-3
1.296299102E2,-2.883450128E-3
1.296507443E2,-3.557277378E-3
1.296715785E2,-4.320557695E-3
1.296924126E2,-5.094029475E-3
1.297132467E2,-5.776770413E-3
1.297340808E2,-6.371433847E-3
1.297549150E2,-6.944183260E-3
1.297757491E2,-7.573946845E-3
1.297965832E2,-8.225702681E-3
1.298174173E2,-8.843454532E-3
1.298382514E2,-9.431143291E-3
1.298590856E2,-1.007296704E-2
1.298799197E2,-1.070719585E-2
1.299007538E2,-1.127858646E-2
1.299215879E2,-1.191534288E-2
1.299424221E2,-1.251552999E-2
1.299632562E2,-1.307678036E-2
1.299840903E2,-1.364870090E-2
1.300049244E2,-1.420153957E-2
1.300257586E2,-1.477189548E-2
1.300465927E2,-1.528195571E-2
1.300674268E2,-1.579041034E-2
1.300882609E2,-1.626553200E-2
1.301090950E2,-1.665702462E-2
1.301299292E2,-1.714465208E-2
1.301507633E2,-1.766014472E-2
1.301715974E2,-1.807681099E-2
1.301924315E2,-1.842945442E-2
1.302132657E2,-1.879768074E-2
1.302340998E2,-1.920171827E-2
1.302549339E2,-1.955359988E-2
1.302757680E2,-1.989345253E-2
1.302966021E2,-2.027488127E-2
1.303174363E2,-2.060406096E-2
1.303382704E2,-2.088480070E-2
1.303591045E2,-2.117143199E-2
1.303799386E2,-2.145579457E-2
1.304007728E2,-2.176206931E-2
1.304216069E2,-2.206478640E-2
1.304424410E2,-2.223649062E-2
1.304632751E2,-2.239957824E-2
1.304841092E2,-2.261907049E-2
1.305049434E2,-2.275410667E-2
1.305257775E2,-2.289561182E-2
1.305466116E2,-2.305026166E-2
1.305674457E2,-2.315296978E-2
1.305882799E2,-2.319728211E-2
1.306091140E2,-2.317183465E-2
1.306299481E2,-2.320617624E-2
1.306507822E2,-2.331311628E-2
1.306716163E2,-2.333015390E-2
1.306924505E2,-2.326981537E-2
1.307132846E2,-2.320104092E-2
1.307341187E2,-2.305177972E-2
1.307549528E2,-2.290837839E-2
1.307757870E2,-2.289610729E-2
1.307966211E2,-2.277687937E-2
1.308174552E2,-2.246544510E-2
1.308382893E2,-2.219125256E-2
1.308591235E2,-2.201348357E-2
1.308799576E2,-2.183930203E-2
1.309007917E2,-2.163418382E-2
1.309216258E2,-2.137931623E-2
1.309424599E2,-2.109649777E-2
1.309632941E2,-2.086371183E-2
1.309841282E2,-2.053348720E-2
1.310049623E2,-2.009953745E-2
1.310257964E2,-1.982779428E-2
1.310466306E2,-1.955476403E-2
1.310674647E2,-1.895854063E-2
1.310882988E2,-1.825576276E-2
1.311091329E2,-1.799081638E-2
1.311299670E2,-1.813548431E-2
1.311508012E2,-1.806360856E-2
1.311716353E2,-1.745161973E-2
1.311924694E2,-1.639609225E-2
1.312133035E2,-1.535569131E-2
1.312341377E2,-1.480047870E-2
1.312549718E2,-1.451774966E-2
1.312758059E2,-1.419959031E-2
1.312966400E2,-1.395478658E-2
1.313174741E2,-1.372270472E-2
1.313383083E2,-1.331716310E-2
1.313591424E2,-1.277962886E-2
1.313799765E2,-1.216087211E-2
1.314008106E2,-1.153960824E-2
1.314216448E2,-1.092421077E-2
1.314424789E2,-1.035042759E-2
1.314633130E2,-9.799716994E-3
1.314841471E2,-9.073223919E-3
1.315049812E2,-8.315814659E-3
1.315258154E2,-7.661474403E-3
1.315466495E2,-6.993600633E-3
1.315674836E2,-6.399425212E-3
1.315883177E2,-5.880783778E-3
1.316091519E2,-5.387287121E-3
1.316299860E2,-4.870884586E-3
1.316508201E2,-4.288701806E-3
1.316716542E2,-3.723176895E-3
1.316924884E2,-3.130532103E-3
1.317133225E2,-2.592084929E-3
1.317341566E2,-2.036020625E-3
1.317549907E2,-1.384750009E-3
1.317758248E2,-7.912592846E-4
1.317966590E2,-1.910317806E-4
1.318174931E2,4.424089566E-4
1.318383272E2,1.136253006E-3
1.318591613E2,1.850979635E-3
1.318799955E2,2.469936386E-3
1.319008296E2,3.057508264E-3
1.319216637E2,3.664725460E-3
1.319424978E2,4.364333116E-3
1.319633319E2,5.122418981E-3
1.319841661E2,5.776293576E-3
1.320050002E2,6.357465405E-3
1.320258343E2,6.913736463E-3
1.320466684E2,7.463777903E-3
1.320675026E2,7.963566110E-3
1.320883367E2,8.490616456E-3
1.321091708E2,9.122209623E-3
1.321300049E2,9.745279327E-3
1.321508390E2,1.029277034E-2
1.321716732E2,1.080828533E-2
1.321925073E2,1.139569841E-2
1.322133414E2,1.197704859E-2
1.322341755E2,1.250056177E-2
1.322550097E2,1.306799799E-2
1.322758438E2,1.362803951E-2
1.322966779E2,1.417374611E-2
1.323175120E2,1.470269542E-2
1.323383461E2,1.509485580E-2
1.323591803E2,1.533661969E-2
1.323800144E2,1.554554701E-2
1.324008485E2,1.603012532E-2
1.324216826E2,1.675403304E-2
1.324425168E2,1.728201658E-2
1.324633509E2,1.759895310E-2
1.324841850E2,1.795043424E-2
1.325050191E2,1.832334697E-2
1.325258533E2,1.865392923E-2
1.325466874E2,1.897435635E-2
1.325675215E2,1.933215186E-2
1.325883556E2,1.973807067E-2
1.326091897E2,2.018409967E-2
1.326300239E2,2.058725432E-2
1.326508580E2,2.084822580E-2
1.326716921E2,2.110719308E-2
1.326925262E2,2.142136171E-2
1.327133604E2,2.157521062E-2
1.327341945E2,2.160965279E-2
1.327550286E2,2.175680920E-2
1.327758627E2,2.196984738E-2
1.327966968E2,2.213817462E-2
1.328175310E2,2.222850919E-2
1.328383651E2,2.230763808E-2
1.328591992E2,2.241841704E-2
1.328800333E2,2.257499099E-2
1.329008675E2,2.283578366E-2
1.329217016E2,2.307175100E-2
1.329425357E2,2.309630439E-2
1.329633698E2,2.311706543E-2
1.329842039E2,2.324281260E-2
1.330050381E2,2.321692184E-2
1.330258722E2,2.309198678E-2
1.330467063E2,2.304616757E-2
1.330675404E2,2.299479768E-2
1.330883746E2,2.284316719E-2
1.331092087E2,2.262271382E-2
1.331300428E2,2.231702767E-2
1.331508769E2,2.206763253E-2
1.331717110E2,2.191489562E-2
1.331925452E2,2.170276456E-2
1.332133793E2,2.151093818E-2
1.332342134E2,2.125489712E-2
1.332550475E2,2.091648802E-2
1.332758817E2,2.067659050E-2
1.332967158E2,2.044237964E-2
1.333175499E2,1.991553791E-2
1.333383840E2,1.926022023E-2
1.333592182E2,1.923443750E-2
1.333800523E2,1.961439475E-2
1.334008864E2,1.949738711E-2
1.334217205E2,1.898222044E-2
1.334425546E2,1.836098544E-2
1.334633888E2,1.745910570E-2
1.334842229E2,1.616964117E-2
1.335050570E2,1.500614360E-2
1.335258911E2,1.471835095E-2
1.335467253E2,1.499513723E-2
1.335675594E2,1.508000493E-2
1.335883935E2,1.506058313E-2
1.336092276E2,1.502975356E-2
1.336300617E2,1.468381658E-2
1.336508959E2,1.401835680E-2
1.336717300E2,1.321258675E-2
1.336925641E2,1.246092934E-2
1.337133982E2,1.176429819E-2
1.337342324E2,1.102053002E-2
1.337550665E2,1.014102437E-2
1.337759006E2,9.212856181E-3
1.337967347E2,8.455293253E-3
1.338175688E2,7.764698938E-3
1.338384030E2,7.207394578E-3
1.338592371E2,6.768486463E-3
1.338800712E2,6.236399058E-3
1.339009053E2,5.739070475E-3
1.339217395E2,5.253535695E-3
1.339425736E2,4.672000185E-3
1.339634077E2,3.999925219E-3
1.339842418E2,3.359758994E-3
1.340050759E2,2.888254588E-3
1.340259101E2,2.372830408E-3
1.340467442E2,1.636929810E-3
1.340675783E2,8.372194716E-4
1.340884124E2,1.756864513E-4
1.341092466E2,-5.172004458E-4
1.341300807E2,-1.432496822E-3
1.341509148E2,-2.323549241E-3
1.341717489E2,-3.099949332E-3
1.341925831E2,-3.883363213E-3
1.342134172E2,-4.725478590E-3
1.342342513E2,-5.579229444E-3
1.342550854E2,-6.305937655E-3
1.342759195E2,-6.933427416E-3
1.342967537E2,-7.434099447E-3
1.343175878E2,-7.783851586E-3
1.343384219E2,-8.226478472E-3
