"Time (ms)","Recording (a.u.)"
1.854236903E0,8.318727836E-3
1.875071025E0,8.359740488E-3
1.895905148E0,8.399032056E-3
1.916739270E0,8.410550654E-3
1.937573393E0,8.444451727E-3
1.958407515E0,8.467465639E-3
1.979241638E0,8.454150520E-3
2.000075760E0,8.468996733E-3
2.020909883E0,8.488196880E-3
2.041744005E0,8.472940885E-3
2.062578128E0,8.498255163E-3
2.083412250E0,8.576923981E-3
2.104246373E0,8.620176464E-3
2.125080495E0,8.598467335E-3
2.145914618E0,8.615145460E-3
2.166748740E0,8.685044944E-3
2.187582863E0,8.677227423E-3
2.208416985E0,8.641715162E-3
2.229251108E0,8.629887365E-3
2.250085231E0,8.635712788E-3
2.270919353E0,8.673470467E-3
2.291753476E0,8.689370006E-3
2.312587598E0,8.709752932E-3
2.333421721E0,8.723152801E-3
2.354255843E0,8.695208468E-3
2.375089966E0,8.684043773E-3
2.395924088E0,8.666221052E-3
2.416758211E0,8.681906387E-3
2.437592333E0,8.708808571E-3
2.458426456E0,8.679155260E-3
2.479260578E0,8.681719191E-3
2.500094701E0,8.703688160E-3
2.520928823E0,8.720068261E-3
2.541762946E0,8.683586493E-3
2.562597068E0,8.598724380E-3
2.583431191E0,8.639294654E-3
2.604265313E0,8.688310161E-3
2.625099436E0,8.605779149E-3
2.645933558E0,8.532017469E-3
2.666767681E0,8.494579233E-3
2.687601803E0,8.476031944E-3
2.708435926E0,8.529732004E-3
2.729270048E0,8.559988812E-3
2.750104171E0,8.486302570E-3
2.770938293E0,8.445826359E-3
2.791772416E0,8.446336724E-3
2.812606538E0,8.368927985E-3
2.833440661E0,8.335120976E-3
2.854274783E0,8.389325812E-3
2.875108906E0,8.370371535E-3
2.895943028E0,8.281109855E-3
2.916777151E0,8.169903420E-3
2.937611273E0,8.119701408E-3
2.958445396E0,8.166938089E-3
2.979279518E0,8.135119453E-3
3.000113641E0,8.036736399E-3
3.020947763E0,8.003771305E-3
3.041781886E0,7.992014289E-3
3.062616008E0,7.929712534E-3
3.083450131E0,7.853182033E-3
3.104284253E0,7.817449048E-3
3.125118376E0,7.711261511E-3
3.145952498E0,7.655286696E-3
3.166786621E0,7.695234381E-3
3.187620743E0,7.598672062E-3
3.208454866E0,7.513701916E-3
3.229288988E0,7.472444326E-3
3.250123111E0,7.387604099E-3
3.270957233E0,7.381495088E-3
3.291791356E0,7.347737439E-3
3.312625478E0,7.261280436E-3
3.333459601E0,7.162264083E-3
3.354293723E0,7.080057636E-3
3.375127846E0,7.035193034E-3
3.395961968E0,6.908495910E-3
3.416796091E0,6.800994277E-3
3.437630213E0,6.691160612E-3
3.458464336E0,6.599269807E-3
3.479298458E0,6.627911702E-3
3.500132581E0,6.513152272E-3
3.520966703E0,6.303452887E-3
3.541800826E0,6.207872182E-3
3.562634948E0,6.180207245E-3
3.583469071E0,6.096838973E-3
3.604303193E0,5.920353346E-3
3.625137316E0,5.844315514E-3
3.645971438E0,5.819161888E-3
3.666805561E0,5.694154650E-3
3.687639683E0,5.560386926E-3
3.708473806E0,5.447069183E-3
3.729307928E0,5.332186818E-3
3.750142051E0,5.178571213E-3
3.770976173E0,5.057152826E-3
3.791810296E0,4.996699747E-3
3.812644418E0,4.882670939E-3
3.833478541E0,4.729658365E-3
3.854312663E0,4.575049970E-3
3.875146786E0,4.460414406E-3
3.895980908E0,4.384791479E-3
3.916815031E0,4.236236215E-3
3.937649153E0,4.027803428E-3
3.958483276E0,3.900231794E-3
3.979317398E0,3.791214898E-3
4.000151521E0,3.593118861E-3
4.020985643E0,3.447117750E-3
4.041819766E0,3.329699626E-3
4.062653888E0,3.155292012E-3
4.083488011E0,2.996188588E-3
4.104322133E0,2.847282216E-3
4.125156256E0,2.747188788E-3
4.145990378E0,2.593889832E-3
4.166824501E0,2.353579272E-3
4.187658623E0,2.181852004E-3
4.208492746E0,2.068225993E-3
4.229326868E0,1.960674534E-3
4.250160991E0,1.805629581E-3
4.270995113E0,1.618977054E-3
4.291829236E0,1.457757666E-3
4.312663358E0,1.295270748E-3
4.333497481E0,1.166660339E-3
4.354331603E0,1.031839987E-3
4.375165726E0,8.461006219E-4
4.395999848E0,6.778304232E-4
4.416833971E0,5.006250576E-4
4.437668093E0,3.433422535E-4
4.458502216E0,1.710299257E-4
4.479336338E0,-5.203635374E-5
4.500170461E0,-1.982514805E-4
4.521004584E0,-3.734294733E-4
4.541838706E0,-5.861331592E-4
4.562672829E0,-7.184061687E-4
4.583506951E0,-8.491326007E-4
4.604341074E0,-1.013852074E-3
4.625175196E0,-1.231051167E-3
4.646009319E0,-1.404950744E-3
4.666843441E0,-1.551291673E-3
4.687677564E0,-1.746585127E-3
4.708511686E0,-1.874850248E-3
4.729345809E0,-2.018889878E-3
4.750179931E0,-2.250666032E-3
4.771014054E0,-2.425834071E-3
4.791848176E0,-2.531403210E-3
4.812682299E0,-2.650688868E-3
4.833516421E0,-2.884645481E-3
4.854350544E0,-3.097333945E-3
4.875184666E0,-3.194349818E-3
4.896018789E0,-3.315432929E-3
4.916852911E0,-3.461430548E-3
4.937687034E0,-3.661364550E-3
4.958521156E0,-3.817782737E-3
4.979355279E0,-3.921215422E-3
5.000189401E0,-4.118061624E-3
5.021023524E0,-4.259735346E-3
5.041857646E0,-4.348085262E-3
5.062691769E0,-4.493838642E-3
5.083525891E0,-4.607084673E-3
5.104360014E0,-4.728689324E-3
5.125194136E0,-4.867081065E-3
5.146028259E0,-4.965047818E-3
5.166862381E0,-5.050171167E-3
5.187696504E0,-5.132920109E-3
5.208530626E0,-5.256108474E-3
5.229364749E0,-5.428898148E-3
5.250198871E0,-5.629663356E-3
5.271032994E0,-5.761478562E-3
5.291867116E0,-5.761317909E-3
5.312701239E0,-5.782171153E-3
5.333535361E0,-5.902451463E-3
5.354369484E0,-6.043950096E-3
5.375203606E0,-6.185697857E-3
5.396037729E0,-6.252220832E-3
5.416871851E0,-6.324706133E-3
5.437705974E0,-6.467804313E-3
5.458540096E0,-6.550005171E-3
5.479374219E0,-6.626459770E-3
5.500208341E0,-6.726527587E-3
5.521042464E0,-6.769575644E-3
5.541876586E0,-6.802710239E-3
5.562710709E0,-6.889147684E-3
5.583544831E0,-6.944600493E-3
5.604378954E0,-6.997459568E-3
5.625213076E0,-7.084102836E-3
5.646047199E0,-7.154390216E-3
5.666881321E0,-7.194845937E-3
5.687715444E0,-7.237562910E-3
5.708549566E0,-7.320461329E-3
5.729383689E0,-7.381021045E-3
5.750217811E0,-7.447659969E-3
5.771051934E0,-7.497837767E-3
5.791886056E0,-7.527539041E-3
5.812720179E0,-7.593361195E-3
5.833554301E0,-7.646669634E-3
5.854388424E0,-7.642143406E-3
5.875222546E0,-7.635255344E-3
5.896056669E0,-7.726898417E-3
5.916890791E0,-7.852472365E-3
5.937724914E0,-7.902797312E-3
5.958559036E0,-7.944216020E-3
5.979393159E0,-7.927580737E-3
6.000227281E0,-7.865599357E-3
6.021061404E0,-7.892349735E-3
6.041895526E0,-7.973096333E-3
6.062729649E0,-8.068053052E-3
6.083563771E0,-8.126510307E-3
6.104397894E0,-8.144094609E-3
6.125232016E0,-8.142605424E-3
6.146066139E0,-8.143639192E-3
6.166900261E0,-8.196542040E-3
6.187734384E0,-8.220154792E-3
6.208568506E0,-8.257122710E-3
6.229402629E0,-8.338287473E-3
6.250236751E0,-8.349634707E-3
6.271070874E0,-8.344218135E-3
6.291904996E0,-8.385039866E-3
6.312739119E0,-8.429682814E-3
6.333573241E0,-8.434541523E-3
6.354407364E0,-8.447715081E-3
6.375241486E0,-8.476311341E-3
6.396075609E0,-8.492259309E-3
6.416909731E0,-8.549570106E-3
6.437743854E0,-8.576972410E-3
6.458577976E0,-8.548948914E-3
6.479412099E0,-8.571783081E-3
6.500246221E0,-8.617784828E-3
6.521080344E0,-8.654061705E-3
6.541914466E0,-8.679633960E-3
6.562748589E0,-8.664300665E-3
6.583582711E0,-8.663128130E-3
6.604416834E0,-8.690977469E-3
6.625250956E0,-8.709998801E-3
6.646085079E0,-8.720731363E-3
6.666919201E0,-8.725738153E-3
6.687753324E0,-8.777941577E-3
6.708587446E0,-8.829050697E-3
6.729421569E0,-8.789681830E-3
6.750255692E0,-8.744232357E-3
6.771089814E0,-8.743379265E-3
6.791923937E0,-8.698242716E-3
6.812758059E0,-8.701009676E-3
6.833592182E0,-8.798990399E-3
6.854426304E0,-8.842092007E-3
6.875260427E0,-8.806334808E-3
6.896094549E0,-8.773855865E-3
6.916928672E0,-8.795815520E-3
6.937762794E0,-8.787831292E-3
6.958596917E0,-8.734809235E-3
6.979431039E0,-8.709223941E-3
7.000265162E0,-8.722896688E-3
7.021099284E0,-8.718910627E-3
7.041933407E0,-8.683951572E-3
7.062767529E0,-8.688235655E-3
7.083601652E0,-8.732989430E-3
7.104435774E0,-8.771988563E-3
7.125269897E0,-8.788732812E-3
7.146104019E0,-8.748227730E-3
7.166938142E0,-8.668061346E-3
7.187772264E0,-8.644815534E-3
7.208606387E0,-8.664565161E-3
7.229440509E0,-8.649553172E-3
7.250274632E0,-8.619774133E-3
7.271108754E0,-8.598389104E-3
7.291942877E0,-8.564772084E-3
7.312776999E0,-8.522104472E-3
7.333611122E0,-8.482720703E-3
7.354445244E0,-8.492094465E-3
7.375279367E0,-8.506088518E-3
7.396113489E0,-8.401429281E-3
7.416947612E0,-8.333612233E-3
7.437781734E0,-8.346357383E-3
7.458615857E0,-8.309202269E-3
7.479449979E0,-8.271904662E-3
7.500284102E0,-8.227569051E-3
7.521118224E0,-8.182305843E-3
7.541952347E0,-8.133364841E-3
7.562786469E0,-8.061234839E-3
7.583620592E0,-8.025238290E-3
7.604454714E0,-7.994245738E-3
7.625288837E0,-7.946096361E-3
7.646122959E0,-7.893813774E-3
7.666957082E0,-7.803269662E-3
7.687791204E0,-7.812431548E-3
7.708625327E0,-7.882748730E-3
7.729459449E0,-7.813874632E-3
7.750293572E0,-7.657939568E-3
7.771127694E0,-7.570479997E-3
7.791961817E0,-7.533460855E-3
7.812795939E0,-7.442171685E-3
7.833630062E0,-7.384331897E-3
7.854464184E0,-7.346918341E-3
7.875298307E0,-7.285414264E-3
7.896132429E0,-7.219944149E-3
7.916966552E0,-7.158380002E-3
7.937800674E0,-7.108544931E-3
7.958634797E0,-7.053429727E-3
7.979468919E0,-6.966930348E-3
8.000303042E0,-6.874727551E-3
8.021137164E0,-6.788657978E-3
8.041971287E0,-6.670506671E-3
8.062805409E0,-6.581705995E-3
8.083639532E0,-6.537178531E-3
8.104473654E0,-6.446400657E-3
8.125307777E0,-6.313322112E-3
8.146141899E0,-6.239057519E-3
8.166976022E0,-6.158590782E-3
8.187810144E0,-6.015500054E-3
8.208644267E0,-5.932769272E-3
8.229478389E0,-5.883021280E-3
8.250312512E0,-5.793207325E-3
8.271146634E0,-5.715772044E-3
8.291980757E0,-5.611630157E-3
8.312814879E0,-5.481380038E-3
8.333649002E0,-5.386578850E-3
8.354483124E0,-5.249385256E-3
8.375317247E0,-5.137896631E-3
8.396151369E0,-5.042161793E-3
8.416985492E0,-4.889716860E-3
8.437819614E0,-4.777350463E-3
8.458653737E0,-4.675692879E-3
8.479487859E0,-4.567584489E-3
8.500321982E0,-4.447496030E-3
8.521156104E0,-4.276073072E-3
8.541990227E0,-4.134561401E-3
8.562824349E0,-4.033157602E-3
8.583658472E0,-3.918705508E-3
8.604492594E0,-3.799508791E-3
8.625326717E0,-3.647797741E-3
8.646160839E0,-3.513680771E-3
8.666994962E0,-3.424653318E-3
8.687829084E0,-3.325324506E-3
8.708663207E0,-3.140414134E-3
8.729497329E0,-2.932917327E-3
8.750331452E0,-2.815118525E-3
8.771165574E0,-2.700897399E-3
8.791999697E0,-2.570768120E-3
8.812833819E0,-2.431679517E-3
8.833667942E0,-2.236864762E-3
8.854502064E0,-2.108526649E-3
8.875336187E0,-2.024985850E-3
8.896170309E0,-1.835787436E-3
8.917004432E0,-1.655372442E-3
8.937838554E0,-1.520724269E-3
8.958672677E0,-1.362936688E-3
8.979506799E0,-1.194806537E-3
9.000340922E0,-1.084255637E-3
9.021175045E0,-1.000052900E-3
9.042009167E0,-8.720505284E-4
9.062843290E0,-6.649271818E-4
9.083677412E0,-4.372848198E-4
9.104511535E0,-3.092673724E-4
9.125345657E0,-2.332050062E-4
9.146179780E0,-8.832084131E-5
9.167013902E0,1.302011369E-4
9.187848025E0,2.576166880E-4
9.208682147E0,3.449225915E-4
9.229516270E0,5.500919651E-4
9.250350392E0,7.611385663E-4
9.271184515E0,9.383612196E-4
9.292018637E0,1.102247159E-3
9.312852760E0,1.196788158E-3
9.333686882E0,1.308825566E-3
9.354521005E0,1.462643151E-3
9.375355127E0,1.621639589E-3
9.396189250E0,1.779323560E-3
9.417023372E0,1.898365794E-3
9.437857495E0,2.018674510E-3
9.458691617E0,2.147876890E-3
9.479525740E0,2.321719192E-3
9.500359862E0,2.509499667E-3
9.521193985E0,2.618970582E-3
9.542028107E0,2.730559325E-3
9.562862230E0,2.883512294E-3
9.583696352E0,3.011194058E-3
9.604530475E0,3.164599882E-3
9.625364597E0,3.341829637E-3
9.646198720E0,3.425579984E-3
9.667032842E0,3.453896847E-3
9.687866965E0,3.541488433E-3
9.708701087E0,3.729657270E-3
9.729535210E0,3.911618143E-3
9.750369332E0,4.021387547E-3
9.771203455E0,4.156338051E-3
9.792037577E0,4.284124356E-3
9.812871700E0,4.377756268E-3
9.833705822E0,4.498801194E-3
9.854539945E0,4.621678963E-3
9.875374067E0,4.757777788E-3
9.896208190E0,4.874632228E-3
9.917042312E0,4.998901859E-3
9.937876435E0,5.110986065E-3
9.958710557E0,5.186217837E-3
9.979544680E0,5.295119248E-3
1.000037880E1,5.394943058E-3
1.002121292E1,5.529508926E-3
1.004204705E1,5.657113157E-3
1.006288117E1,5.704848096E-3
1.008371529E1,5.772464909E-3
1.010454941E1,5.849029403E-3
1.012538354E1,5.963437259E-3
1.014621766E1,6.101643667E-3
1.016705178E1,6.168376654E-3
1.018788590E1,6.214805413E-3
1.020872003E1,6.292270496E-3
1.022955415E1,6.415493321E-3
1.025038827E1,6.521532312E-3
1.027122239E1,6.603660062E-3
1.029205652E1,6.695030257E-3
1.031289064E1,6.791490130E-3
1.033372476E1,6.895608269E-3
1.035455888E1,6.940538064E-3
1.037539301E1,6.948832422E-3
1.039622713E1,7.007719949E-3
1.041706125E1,7.093485445E-3
1.043789537E1,7.153575309E-3
1.045872950E1,7.170319557E-3
1.047956362E1,7.203752175E-3
1.050039774E1,7.320074830E-3
1.052123186E1,7.387959398E-3
1.054206599E1,7.393502165E-3
1.056290011E1,7.452448830E-3
1.058373423E1,7.511338219E-3
1.060456835E1,7.551274262E-3
1.062540248E1,7.614838891E-3
1.064623660E1,7.688543759E-3
1.066707072E1,7.717981003E-3
1.068790484E1,7.709369063E-3
1.070873897E1,7.740227040E-3
1.072957309E1,7.802471053E-3
1.075040721E1,7.824834436E-3
1.077124133E1,7.809021510E-3
1.079207546E1,7.859840058E-3
1.081290958E1,7.970362902E-3
1.083374370E1,7.974006236E-3
1.085457782E1,7.920959964E-3
1.087541195E1,7.970480248E-3
1.089624607E1,8.027915843E-3
1.091708019E1,7.993127219E-3
1.093791431E1,8.036917076E-3
1.095874844E1,8.115183562E-3
1.097958256E1,7.996503264E-3
1.100041668E1,8.016292006E-3
1.102125080E1,8.164242841E-3
1.104208493E1,8.028641343E-3
1.106291905E1,8.019402623E-3
1.108375317E1,8.208940737E-3
1.110458729E1,8.157882839E-3
1.112542142E1,8.064288646E-3
1.114625554E1,8.161626756E-3
1.116708966E1,8.202195168E-3
1.118792378E1,8.188670501E-3
1.120875791E1,8.262302727E-3
1.122959203E1,8.252508938E-3
1.125042615E1,8.228969760E-3
1.127126028E1,8.259648457E-3
1.129209440E1,8.264126256E-3
1.131292852E1,8.335972205E-3
1.133376264E1,8.340882137E-3
1.135459677E1,8.250623941E-3
1.137543089E1,8.264945820E-3
1.139626501E1,8.253813721E-3
1.141709913E1,8.245624602E-3
1.143793326E1,8.378691040E-3
1.145876738E1,8.391378447E-3
1.147960150E1,8.285196498E-3
1.150043562E1,8.345754817E-3
1.152126975E1,8.414257318E-3
1.154210387E1,8.323323913E-3
1.156293799E1,8.309777826E-3
1.158377211E1,8.389150724E-3
1.160460624E1,8.341967128E-3
1.162544036E1,8.237673901E-3
1.164627448E1,8.259611204E-3
1.166710860E1,8.298289031E-3
1.168794273E1,8.225765079E-3
1.170877685E1,8.177036420E-3
1.172961097E1,8.246580139E-3
1.175044509E1,8.252620697E-3
1.177127922E1,8.189789020E-3
1.179211334E1,8.248967119E-3
1.181294746E1,8.214840665E-3
1.183378158E1,8.114279248E-3
1.185461571E1,8.098330349E-3
1.187544983E1,8.060896769E-3
1.189628395E1,8.083568886E-3
1.191711807E1,8.066174574E-3
1.193795220E1,7.999858819E-3
1.195878632E1,7.956304587E-3
1.197962044E1,7.923350669E-3
1.200045456E1,7.920670323E-3
1.202128869E1,7.869988680E-3
1.204212281E1,7.846443914E-3
1.206295693E1,7.890140638E-3
1.208379105E1,7.829318754E-3
1.210462518E1,7.716099732E-3
1.212545930E1,7.679902948E-3
1.214629342E1,7.646225393E-3
1.216712754E1,7.608238608E-3
1.218796167E1,7.560154423E-3
1.220879579E1,7.530172355E-3
1.222962991E1,7.498024497E-3
1.225046403E1,7.405719720E-3
1.227129816E1,7.340029813E-3
1.229213228E1,7.284949999E-3
1.231296640E1,7.233913057E-3
1.233380052E1,7.178390864E-3
1.235463465E1,7.064649835E-3
1.237546877E1,7.003799081E-3
1.239630289E1,6.980997510E-3
1.241713701E1,6.877937354E-3
1.243797114E1,6.788364612E-3
1.245880526E1,6.771622226E-3
1.247963938E1,6.782721728E-3
1.250047350E1,6.722909398E-3
1.252130763E1,6.563558243E-3
1.254214175E1,6.433890201E-3
1.256297587E1,6.381982937E-3
1.258380999E1,6.330992561E-3
1.260464412E1,6.224080920E-3
1.262547824E1,6.117521785E-3
1.264631236E1,6.062782835E-3
1.266714648E1,5.985780153E-3
1.268798061E1,5.895271432E-3
1.270881473E1,5.822454579E-3
1.272964885E1,5.643115379E-3
1.275048297E1,5.497546401E-3
1.277131710E1,5.498649552E-3
1.279215122E1,5.392995663E-3
1.281298534E1,5.192882847E-3
1.283381946E1,5.101510789E-3
1.285465359E1,5.058443639E-3
1.287548771E1,4.929143004E-3
1.289632183E1,4.793781787E-3
1.291715595E1,4.697361961E-3
1.293799008E1,4.599143751E-3
1.295882420E1,4.495802801E-3
1.297965832E1,4.335175268E-3
1.300049244E1,4.198032431E-3
1.302132657E1,4.102723673E-3
1.304216069E1,3.962247632E-3
1.306299481E1,3.834560979E-3
1.308382893E1,3.709412646E-3
1.310466306E1,3.541019745E-3
1.312549718E1,3.375849919E-3
1.314633130E1,3.288292792E-3
1.316716542E1,3.208135488E-3
1.318799955E1,2.986424137E-3
1.320883367E1,2.755326685E-3
1.322966779E1,2.603032626E-3
1.325050191E1,2.477992326E-3
1.327133604E1,2.352207433E-3
1.329217016E1,2.200148767E-3
1.331300428E1,2.098332858E-3
1.333383840E1,1.959763933E-3
1.335467253E1,1.761967549E-3
1.337550665E1,1.598037081E-3
1.339634077E1,1.443058369E-3
1.341717489E1,1.310103340E-3
1.343800902E1,1.187698334E-3
1.345884314E1,1.036489848E-3
1.347967726E1,8.316719905E-4
1.350051138E1,6.156940944E-4
1.352134551E1,4.823124036E-4
1.354217963E1,3.700249363E-4
1.356301375E1,2.235451102E-4
1.358384787E1,2.435977513E-5
1.360468200E1,-2.502384596E-4
1.362551612E1,-4.428183020E-4
1.364635024E1,-5.484082503E-4
1.366718436E1,-6.903754547E-4
1.368801849E1,-8.602755843E-4
1.370885261E1,-1.027548453E-3
1.372968673E1,-1.163710724E-3
1.375052085E1,-1.344279037E-3
1.377135498E1,-1.571428729E-3
1.379218910E1,-1.729438198E-3
1.381302322E1,-1.835726900E-3
1.383385734E1,-2.016874729E-3
1.385469147E1,-2.234670799E-3
1.387552559E1,-2.389347414E-3
1.389635971E1,-2.536013722E-3
1.391719383E1,-2.703948412E-3
1.393802796E1,-2.853092272E-3
1.395886208E1,-2.970050089E-3
1.397969620E1,-3.137992462E-3
1.400053032E1,-3.350479295E-3
1.402136445E1,-3.469666932E-3
1.404219857E1,-3.557878314E-3
1.406303269E1,-3.720117267E-3
1.408386681E1,-3.878557123E-3
1.410470094E1,-3.990164958E-3
1.412553506E1,-4.108634777E-3
1.414636918E1,-4.269005265E-3
1.416720330E1,-4.429835360E-3
1.418803743E1,-4.575810395E-3
1.420887155E1,-4.729141947E-3
1.422970567E1,-4.822707269E-3
1.425053979E1,-4.886678420E-3
1.427137392E1,-5.019920878E-3
1.429220804E1,-5.197727587E-3
1.431304216E1,-5.310059059E-3
1.433387628E1,-5.356302485E-3
1.435471041E1,-5.439864472E-3
1.437554453E1,-5.583408289E-3
1.439637865E1,-5.727258045E-3
1.441721277E1,-5.833252799E-3
1.443804690E1,-5.912018940E-3
1.445888102E1,-6.008762866E-3
1.447971514E1,-6.147188134E-3
1.450054926E1,-6.242877804E-3
1.452138339E1,-6.269938312E-3
1.454221751E1,-6.352723576E-3
1.456305163E1,-6.482575089E-3
1.458388575E1,-6.599813700E-3
1.460471988E1,-6.690731272E-3
1.462555400E1,-6.765009370E-3
1.464638812E1,-6.881556939E-3
1.466722224E1,-6.958994083E-3
1.468805637E1,-6.970501970E-3
1.470889049E1,-7.016149350E-3
1.472972461E1,-7.117368747E-3
1.475055873E1,-7.212656550E-3
1.477139286E1,-7.268643007E-3
1.479222698E1,-7.322357967E-3
1.481306110E1,-7.348268293E-3
1.483389522E1,-7.424103096E-3
1.485472935E1,-7.532266900E-3
1.487556347E1,-7.582312915E-3
1.489639759E1,-7.689180784E-3
1.491723171E1,-7.731272839E-3
1.493806584E1,-7.703172974E-3
1.495889996E1,-7.781976368E-3
1.497973408E1,-7.886387408E-3
1.500056820E1,-7.966434583E-3
1.502140233E1,-7.989578880E-3
1.504223645E1,-7.960350253E-3
1.506307057E1,-7.935597561E-3
1.508390469E1,-7.947766222E-3
1.510473882E1,-7.999321446E-3
1.512557294E1,-8.030006662E-3
1.514640706E1,-8.086532354E-3
1.516724118E1,-8.130876347E-3
1.518807531E1,-8.110622875E-3
1.520890943E1,-8.129515685E-3
1.522974355E1,-8.197437041E-3
1.525057767E1,-8.268663660E-3
1.527141180E1,-8.299699984E-3
1.529224592E1,-8.320635185E-3
1.531308004E1,-8.337386884E-3
1.533391416E1,-8.357523009E-3
1.535474829E1,-8.358970284E-3
1.537558241E1,-8.342351764E-3
1.539641653E1,-8.388016373E-3
1.541725065E1,-8.390646428E-3
1.543808478E1,-8.332703263E-3
1.545891890E1,-8.326964453E-3
1.547975302E1,-8.375328034E-3
1.550058714E1,-8.418389596E-3
1.552142127E1,-8.405740373E-3
1.554225539E1,-8.367997594E-3
1.556308951E1,-8.366663940E-3
1.558392363E1,-8.400139399E-3
1.560475776E1,-8.437834680E-3
1.562559188E1,-8.402843960E-3
1.564642600E1,-8.414944634E-3
1.566726012E1,-8.458307944E-3
1.568809425E1,-8.381924592E-3
1.570892837E1,-8.398557082E-3
1.572976249E1,-8.482281119E-3
1.575059661E1,-8.498583920E-3
1.577143074E1,-8.510973305E-3
1.579226486E1,-8.477695286E-3
1.581309898E1,-8.436776698E-3
1.583393310E1,-8.404456079E-3
1.585476723E1,-8.390702307E-3
1.587560135E1,-8.411418647E-3
1.589643547E1,-8.408150636E-3
1.591726959E1,-8.409932256E-3
1.593810372E1,-8.404757828E-3
1.595893784E1,-8.401108906E-3
1.597977196E1,-8.385358378E-3
1.600060608E1,-8.362423629E-3
1.602144021E1,-8.384203538E-3
1.604227433E1,-8.346686140E-3
1.606310845E1,-8.301334456E-3
1.608394257E1,-8.318268694E-3
1.610477670E1,-8.334564976E-3
1.612561082E1,-8.339252323E-3
1.614644494E1,-8.320141584E-3
1.616727906E1,-8.271465078E-3
1.618811319E1,-8.252687752E-3
1.620894731E1,-8.236790076E-3
1.622978143E1,-8.187660947E-3
1.625061555E1,-8.188225329E-3
1.627144968E1,-8.189857937E-3
1.629228380E1,-8.182240650E-3
1.631311792E1,-8.210026659E-3
1.633395204E1,-8.207393810E-3
1.635478617E1,-8.178935386E-3
1.637562029E1,-8.154699579E-3
1.639645441E1,-8.140819147E-3
1.641728853E1,-8.143140934E-3
1.643812266E1,-8.115300909E-3
1.645895678E1,-8.013533428E-3
1.647979090E1,-7.904203609E-3
1.650062502E1,-7.937313057E-3
1.652145915E1,-7.974380627E-3
1.654229327E1,-7.909861393E-3
1.656312739E1,-7.921796292E-3
