# fichier tchouri.txt
##############################################################################
# Position prevue de la comète Tchouri par rapport au Soleil.
# Les donnees sont toutes prises a un jour d'intervalle.
# La premiere ligne correspond au 1er janvier 2021.
# Les distances sont exprimees en unite astronomique (au) : 1 au = 1.496e+11 m
##############################################################################
X (abscisse)	Y (ordonnee)
1.7929920308259435	-1.6992125803584828
1.794419243632827	-1.686966296146397
1.7958117088968641	-1.674687345528158
1.7971690857004035	-1.6623756735030197
1.798491029171389	-1.6500312261614505
1.7997771904316835	-1.637653950726885
1.8010272165447696	-1.6252437955987389
1.802240750462839	-1.6128007103965822
1.803417430973262	-1.600324646005654
1.8045568926444298	-1.5878155546236703
1.8056587657709946	-1.575273389808975
1.806722676318472	-1.56269810653009
1.807748245867246	-1.550089661216653
1.8087350915559484	-1.5374480118118665
1.8096828260242244	-1.5247731178264057
1.8105910573549007	-1.5120649403938908
1.8114593890155324	-1.4993234423279245
1.8122874197993575	-1.4865485881808371
1.813074743765658	-1.4737403443039971
1.8138209501795217	-1.4608986789099045
1.8145256234510285	-1.448023562136051
1.8151883430738551	-1.4351149661105869
1.8158086835633176	-1.4221728650198515
1.81638621439385	-1.4091972351778594
1.8169204999359425	-1.3961880550976837
1.81741109939254	-1.3831453055649245
1.81785756673492	-1.3700689697132278
1.8182594506380598	-1.35695903310196
1.8186162944155135	-1.3438154837960616
1.8189276359538116	-1.3306383124481362
1.8191930076464038	-1.3174275123828878
1.8194119363271588	-1.3041830796839071
1.819583943203457	-1.2909050132828839
1.8197085437888765	-1.277593315051353
1.8197852478355185	-1.2642479898950236
1.8198135592659925	-1.2508690458506782
1.819792976105076	-1.2374564941857997
1.819722990411103	-1.2240103495010461
1.8196030882070926	-1.2105306298354799
1.8194327494116698	-1.1970173567747786
1.8192114477697994	-1.1834705555624272
1.8189386507833885	-1.16989025521399
1.8186138196417883	-1.1562764886345274
1.8182364091522483	-1.142629292739268
1.8178058676703635	-1.1289487085775898
1.8173216370305751	-1.1152347814604262
1.816783152476766	-1.101487561091093
1.8161898425930239	-1.087707101699805
1.815541129234617	-1.0738934621817187
