# fichier earth.txt
##############################################################################
# Position prevue de la planète Terre par rapport au Soleil.
# Les donnees sont toutes prises a 14 jours d'intervalle.
# La premiere ligne correspond au 1er janvier 2021, la deuxième au 15/01/21...
# Les distances sont exprimees en unite astronomique (au) : 1 au = 1.496e+11 m
##############################################################################
X (abscisse)	Y (ordonnee)
-0.18544446393176203	0.9658554343602773
-0.41795716975942665	0.8915138711294452
-0.6252203321557277	0.7632862163812532
-0.7949420882831202	0.5891983268011878
-0.9173308227647845	0.3799992945792957
-0.9856526057953631	0.14837486217433318
-0.9965354396308382	-0.09192426790422961
-0.9500267609623452	-0.3269571784405081
-0.8494355262356011	-0.5434047295084748
-0.7010037726361383	-0.7292747364487315
-0.5134553708682725	-0.8744776505646049
-0.29746462217461606	-0.9712670277785781
-0.06507805560517384	-1.0145498133116697
0.17088740575695313	-1.0020759997037922
0.3974553292008783	-0.9345166848807429
0.6021005573337489	-0.8154356491982648
0.7733522374669753	-0.6511541217543296
0.9013788304620368	-0.45050325981232303
0.9785385084706112	-0.22445584692592432
0.9998693316305499	0.014370408086241834
0.9634837073155014	0.2523393063905352
0.8708236109219524	0.4755411509123507
0.726730325089332	0.6706268746644036
0.5392884983752142	0.8256803636815415
0.31942139343928677	0.9310578357771502
0.08024188180074358	0.9801103517149978
-0.16380201715341802	0.9697059860225107
